#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_857_0002
1 409.75884 2.1514675e-09 0.96910164 66.901915  0.02224534 0.12039169 0.084381454 0.67978677 3.0687353 -22.569411 -22.569411 864.65651 864.65651
2   410.036 2.1201979e-09 0.96852162 66.686115 0.022165031 0.12085399 0.076397312 0.67685198 3.0540945 -22.569411 -22.569411 865.21082 865.21082
7 410.11671 2.1355238e-09 0.96591029 66.280923 0.022109472 0.12146476 0.078721229 0.67162512  3.061297 -22.569411 -22.569411 865.37225 865.37225
3 409.84628 2.1043818e-09 0.96588221 66.325628 0.022135657  0.1213776 0.071715243 0.67220625 3.0466068 -22.569411 -22.569411 864.83139 864.83139
3 407.59366 2.1303983e-09 0.97046648 67.108358   0.0222305  0.1196286 0.079964286 0.68348123 3.0588941 -22.569411 -22.569411 860.32614 860.32614
3 407.45984  2.157515e-09 0.97272252 67.871459 0.022281278 0.11791302 0.087782085 0.69417267 3.0715422 -22.569411 -22.569411  860.0585  860.0585
2  407.4552 2.1545714e-09 0.97178919 67.981978  0.02235343 0.11753113 0.087133967 0.69583644 3.0701769 -22.569411 -22.569411 860.04923 860.04923
1 407.45042 2.1545826e-09 0.97178997 67.979576 0.022353156 0.11753615  0.08713063 0.69580466 3.0701821 -22.569411 -22.569411 860.03967 860.03967
5 410.72526 2.1011875e-09 0.98006685 69.040828 0.022504683 0.11536091 0.078637267 0.70933017 3.0450878 -22.569411 -22.569411 866.58935 866.58935
1  411.3602 2.0782824e-09 0.97899644 68.805486 0.022481511 0.11591975 0.072726637 0.70620686 3.0341269 -22.569411 -22.569411 867.85922 867.85922
2 411.38967 2.0769988e-09 0.97878141 68.820796 0.022478818 0.11586975 0.072393594 0.70644884  3.033509 -22.569411 -22.569411 867.91817 867.91817
2 411.82069 2.0707436e-09 0.97878912 68.800865 0.022473569 0.11588155 0.070944814 0.70626489 3.0304929 -22.569411 -22.569411 868.78021 868.78021
7  409.8086 2.0584396e-09 0.97721304 68.596196 0.022476274 0.11642722 0.066934631 0.70334404 3.0245333 -22.569411 -22.569411 864.75602 864.75602
2 409.55872 2.0691489e-09 0.97744935  68.62937 0.022477602 0.11633827 0.069627095  0.7038168 3.0297225 -22.569411 -22.569411 864.25626 864.25626
3 409.75293 2.0683476e-09 0.97766822 68.655254 0.022483519 0.11628883 0.069538333 0.70413242 3.0293351 -22.569411 -22.569411 864.64468 864.64468
3 410.10148 2.0737315e-09  0.9784767 68.839677 0.022495071  0.1157377 0.071351484 0.70685418 3.0319347 -22.569411 -22.569411 865.34179 865.34179
6 408.31997   2.08052e-09 0.97579831 68.282996 0.022406168 0.11690281 0.071495679 0.69974674 3.0352029 -22.569411 -22.569411 861.77877 861.77877
5 406.52899 2.1135381e-09 0.97188275 68.271631 0.022508941 0.11767818 0.076787964 0.69776275 3.0509484 -22.569411 -22.569411  858.1968  858.1968
1 406.82227  2.142284e-09 0.97280908 68.469021  0.02254027  0.1172291 0.084187845 0.70039399 3.0644576 -22.569411 -22.569411 858.78337 858.78337
9 409.00028 2.2064291e-09 0.97471356 68.505361 0.022369153 0.11679145 0.099600898 0.70200896 3.0939605 -22.569411 -22.569411 863.13938 863.13938
 2 408.83997 2.1917609e-09 0.97266505 68.125962 0.022307226 0.11759004 0.095105211  0.6970934 3.0872904 -22.569411 -22.569411 862.81877 862.81877
 6 408.77423 2.1788765e-09 0.97309953 67.891901 0.022253003 0.11798503 0.091944691 0.69426192 3.0813945 -22.569411 -22.569411 862.68727 862.68727
 4 408.74526 2.0621796e-09 0.97136184    67.264  0.02212847 0.11906492  0.06401486 0.68641568 3.0263486 -22.569411 -22.569411 862.62934 862.62934
 8 409.57041 2.0127164e-09 0.96613343 66.238148 0.022054701 0.12162113 0.048816616 0.67096931 3.0020704 -22.569411 -22.569411 864.27965 864.27965
 2 408.04131 2.0456146e-09 0.96549461 66.492923 0.022131465  0.1211297 0.056922194  0.6744238 3.0182834 -22.569411 -22.569411 861.22144 861.22144
 6 407.68276 2.0515263e-09 0.96550814 66.968427 0.022327779 0.12051491 0.057607847 0.67996394 3.0211692 -22.569411 -22.569411 860.50435 860.50435
 4 413.18614 2.1050001e-09  0.9673828 66.983084 0.022316598  0.1206642 0.070279394 0.67979616 3.0469006 -22.569411 -22.569411  871.5111  871.5111
 2  409.7362 2.0754773e-09 0.96934371  67.38779 0.022436356 0.11996081 0.064606428 0.68491587 3.0327762 -22.569411 -22.569411 864.61122 864.61122
 1 410.00576 2.0548266e-09 0.96785474 67.191569 0.022456038 0.12041181 0.058884415 0.68203034 3.0227766 -22.569411 -22.569411 865.15034 865.15034
 3 407.30331 2.0356988e-09 0.96706412 67.219063 0.022452761 0.12027594 0.054407703 0.68259835 3.0134242 -22.569411 -22.569411 859.74544 859.74544
 8  406.9323 2.0287501e-09 0.96701896 67.206481 0.022443798 0.12029589 0.052750509 0.68245518  3.010005 -22.569411 -22.569411 859.00342 859.00342
 2 407.37852 2.0009069e-09 0.96668661  67.24594 0.022444184 0.12018346 0.046639986 0.68307551 2.9961856 -22.569411 -22.569411 859.89587 859.89587
 5 407.71023 1.9961101e-09 0.96755272 67.485859 0.022501201 0.11959003 0.046221815 0.68650272 2.9937854 -22.569411 -22.569411 860.55927 860.55927
10 407.36994 2.0357184e-09 0.96830396 67.900507 0.022567417 0.11871512 0.056128033 0.69207392 3.0134339 -22.569411 -22.569411 859.87871 859.87871
 3 407.89288 2.0347373e-09 0.97057212 68.202843 0.022637503 0.11807751 0.057352422 0.69601793 3.0129518 -22.569411 -22.569411 860.92458 860.92458
 6 407.99896 2.0484878e-09  0.9702559 68.224466 0.022658937 0.11812319 0.060444193 0.69606639 3.0196869 -22.569411 -22.569411 861.13675 861.13675
 1 408.10555  2.046129e-09 0.97079508 68.152807 0.022667277 0.11829767 0.060171796 0.69503332 3.0185348 -22.569411 -22.569411 861.34993 861.34993
 1 408.09198 2.0430378e-09 0.97055148 68.105579 0.022660584 0.11839477 0.059343025 0.69441531 3.0170229 -22.569411 -22.569411 861.32278 861.32278
 2 408.73785 2.0339277e-09 0.97114705 68.169872 0.022664234 0.11820412 0.057598293 0.69539385 3.0125539 -22.569411 -22.569411 862.61453 862.61453
 1 408.95387 2.0297127e-09 0.96985093 67.522347 0.022614022 0.11956165 0.055066986 0.68665622 3.0104793 -22.569411 -22.569411 863.04655 863.04655
 6 408.37813 2.0017545e-09 0.97082113 67.439504 0.022539248  0.1197005 0.048517412 0.68574504 2.9966092 -22.569411 -22.569411 861.89508 861.89508
 2 408.12712 2.0412614e-09 0.96584451 67.142644 0.022528292 0.12028438 0.055857103 0.68168918 3.0161531 -22.569411 -22.569411 861.39306 861.39306
 6 407.66235 2.0152563e-09 0.96517878 66.881738 0.022511466 0.12088116 0.049328743 0.67790435 3.0033315 -22.569411 -22.569411 860.46353 860.46353
 1 407.74624 2.0183073e-09 0.96507383 66.760114 0.022484829   0.121105 0.050006292 0.67628723 3.0048443 -22.569411 -22.569411 860.63131 860.63131
13 407.53912 2.0272376e-09 0.96502356  66.85786 0.022485567 0.12079976 0.052422823 0.67791428 3.0092592 -22.569411 -22.569411 860.21707 860.21707
 9 407.22357 2.0300064e-09 0.96833596 67.266791 0.022487172 0.11975595 0.054553998 0.68412176  3.010624 -22.569411 -22.569411 859.58596 859.58596
 1 407.90775 2.0116117e-09 0.97055758 67.486985 0.022483863 0.11921267 0.050815486 0.68737978 3.0015213 -22.569411 -22.569411 860.95433 860.95433
 1 407.46596 1.9850917e-09 0.97025262 67.361034 0.022460824 0.11949466 0.044411754 0.68563892 2.9882502 -22.569411 -22.569411 860.07073 860.07073
 8 408.28296 2.0029862e-09 0.96230043 66.336388 0.022453954 0.12225177 0.044506569 0.66960274 2.9972243 -22.569411 -22.569411 861.70474 861.70474
 6  408.8828 2.0133345e-09 0.96223551 66.338951 0.022464301 0.12225917 0.046939646 0.66958793 3.0023774 -22.569411 -22.569411 862.90442 862.90442
 1 406.86847 2.0129397e-09 0.96378564 66.467919 0.022408646 0.12200602  0.04741447 0.67156788 3.0021813 -22.569411 -22.569411 858.87576 858.87576
 5 407.43287 2.0456979e-09 0.97128896  67.44445 0.022406578 0.11934304 0.059011741 0.68686863 3.0183241 -22.569411 -22.569411 860.00456 860.00456
 2 409.05908 2.1266124e-09 0.97790733   68.5825 0.022418629 0.11644834 0.082216527  0.7033032 3.0571154 -22.569411 -22.569411 863.25698 863.25698
 9 408.24612 2.1687233e-09 0.97603639 68.924211 0.022555515 0.11612932 0.091674189 0.70662122 3.0767237 -22.569411 -22.569411 861.63107 861.63107
 4 410.75011 2.2150976e-09 0.97857046 69.373548 0.022603004 0.11518122  0.10424154 0.71228069 3.0978816 -22.569411 -22.569411 866.63904 866.63904
 3 409.15954 2.1791433e-09 0.97855899 69.233554 0.022636442 0.11534394  0.09597531 0.71070673 3.0815169 -22.569411 -22.569411 863.45791 863.45791
 2 408.84496 2.2154691e-09 0.97580689  69.14119 0.022628736 0.11544141  0.10323353 0.70974551 3.0980493 -22.569411 -22.569411 862.82875 862.82875
12 412.73725 2.2424755e-09 0.97757296 69.472638 0.022600725 0.11436288   0.1114321 0.71480112 3.1101655 -22.569411 -22.569411 870.61333 870.61333
 3 408.60335 2.0697937e-09 0.97467788 68.621112   0.0225047 0.11634081 0.068768457 0.70368257  3.030034 -22.569411 -22.569411 862.34553 862.34553
 2 408.09957 2.0317918e-09 0.97072485 67.855865 0.022408339  0.1183284 0.057031332 0.69285401 3.0115032 -22.569411 -22.569411 861.33796 861.33796
 2 407.66043 2.0312252e-09 0.97122631 67.909128 0.022422871 0.11824719 0.057001133  0.6934802 3.0112242 -22.569411 -22.569411 860.45969 860.45969
 3 407.29102 2.0258297e-09 0.97074239  68.03476 0.022494419 0.11800713 0.055545242 0.69497524 3.0085645 -22.569411 -22.569411 859.72086 859.72086
 2  406.3194 2.0373912e-09 0.96621287 67.354881 0.022429504 0.11956189 0.055809136 0.68550233 3.0142552 -22.569411 -22.569411 857.77763 857.77763
12 406.47312 2.0349007e-09 0.96608424 67.388101 0.022443068 0.11960262 0.055001717 0.68569277 3.0130321 -22.569411 -22.569411 858.08507 858.08507
 3 408.88095 2.0384926e-09 0.96539967 67.374524 0.022362526 0.11924152 0.056264233 0.68653902 3.0147957 -22.569411 -22.569411 862.90072 862.90072
16  407.3068 2.1639624e-09 0.97161624   67.9863 0.022418599 0.11828359 0.087875699 0.69410616 3.0745261 -22.569411 -22.569411 859.75241 859.75241
 3 406.89936 2.1513548e-09 0.97107097 67.931063 0.022442058 0.11845278 0.084690301 0.69319102 3.0686829 -22.569411 -22.569411 858.93754 858.93754
 2 407.26669   2.17387e-09 0.97000719 68.081435  0.02248476 0.11814309 0.090143806 0.69512083 3.0790941 -22.569411 -22.569411 859.67221 859.67221
 2 408.85406 2.1805375e-09 0.96999529  68.27703 0.022462538 0.11743773  0.09164299 0.69842587 3.0821565 -22.569411 -22.569411 862.84695 862.84695
 5  407.2055 2.1484868e-09  0.9677797 67.848279 0.022489048  0.1185581 0.083084565   0.692111 3.0673489 -22.569411 -22.569411 859.54982 859.54982
 6 407.49059 2.1543697e-09 0.96733482 67.786983 0.022470119 0.11862208 0.084316439 0.69145589 3.0700833 -22.569411 -22.569411    860.12    860.12
16 406.04507 2.1032334e-09 0.96627202 67.353037 0.022457454 0.11986382  0.07138718 0.68475793 3.0460609 -22.569411 -22.569411 857.22897 857.22897
