#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
 4 419.18619 2.1846747e-09 0.96164261 68.259342 0.022539802 0.11761085 0.076795654  0.6977322  3.084052 -22.569411 -22.569411  883.5112  883.5112
 1 419.74228 2.1632813e-09 0.96060448 68.086773 0.022517495 0.11808357 0.070740364 0.69522642 3.0742113 -22.569411 -22.569411 884.62338 884.62338
11 417.71529 2.1658794e-09 0.95959931 67.462516  0.02245528 0.11963234 0.070196209 0.68629365 3.0754115 -22.569411 -22.569411 880.56941 880.56941
13   417.063 2.1040509e-09 0.95939807 67.445529 0.022572163 0.11998086 0.055564162  0.6851125 3.0464496 -22.569411 -22.569411 879.26482 879.26482
 6 416.43786 2.0543928e-09 0.95847977 67.273765 0.022586132 0.12051284 0.043383936 0.68229619 3.0225654 -22.569411 -22.569411 878.01453 878.01453
 9 417.09527 2.0783214e-09 0.95955406 67.507678 0.022618689 0.11999883 0.049505909  0.6855505 3.0341456 -22.569411 -22.569411 879.32935 879.32935
12 416.41763 2.0510151e-09 0.95813464 67.207817 0.022579052 0.12074653 0.042100509 0.68117068 3.0209199 -22.569411 -22.569411 877.97407 877.97407
15 416.41912 2.0305733e-09 0.95905997 66.858223 0.022442808 0.12147603 0.036542685 0.67650054 3.0109033 -22.569411 -22.569411 877.97707 877.97707
10 416.13015  2.019025e-09 0.95995328 67.113946  0.02248417 0.12090159 0.034488505 0.68014458 3.0051998 -22.569411 -22.569411 877.39913 877.39913
 8 415.89362 2.0177074e-09 0.95885142 66.958372  0.02243739 0.12115448 0.033422792  0.6781968  3.004547 -22.569411 -22.569411 876.92606 876.92606
 3 415.70053 1.9995374e-09 0.95723616 66.660772 0.022406975 0.12183911 0.028096813 0.67384484 2.9955009 -22.569411 -22.569411 876.53989 876.53989
 2  416.6873 1.9777983e-09 0.95551751 66.490136 0.022366399 0.12225506 0.022416193 0.67131957 2.9845693 -22.569411 -22.569411 878.51343 878.51343
 2 416.63565 1.9789636e-09 0.95565005 66.518348  0.02237332 0.12220314 0.022768229     0.6717 2.9851584 -22.569411 -22.569411 878.41012 878.41012
 6 415.61193 2.0392785e-09 0.96071396 66.980541 0.022293295 0.12080308 0.039668005 0.67951422 3.0151812 -22.569411 -22.569411 876.36269 876.36269
 6   416.018 2.0560306e-09  0.9601053 66.868829 0.022253516  0.1210164 0.043307795 0.67805441 3.0233623 -22.569411 -22.569411 877.17482 877.17482
 1 417.17994 2.0103028e-09 0.95900664 66.598047 0.022179256 0.12135728 0.032339279 0.67482995 3.0008704 -22.569411 -22.569411 879.49871 879.49871
 3 419.58567 2.0344023e-09 0.95856871 66.508203 0.022050851 0.12144643 0.037153091 0.67403958 3.0127872 -22.569411 -22.569411 884.31017 884.31017
 6 419.45971 2.0431564e-09 0.95912022 66.331718 0.022102528 0.12180879 0.039107712 0.67136173 3.0170809 -22.569411 -22.569411 884.05824 884.05824
 2 418.79952 2.0098301e-09 0.96042757 66.366597 0.022047784  0.1216021 0.031780348 0.67230063 3.0006353 -22.569411 -22.569411 882.73786 882.73786
11 419.76611 2.0377951e-09 0.96112767 66.841098  0.02207262 0.12068467 0.039417749 0.67893462 3.0144535 -22.569411 -22.569411 884.67104 884.67104
 1 419.70598 2.0373827e-09 0.96132744 66.834674 0.022069808  0.1206846 0.039385206 0.67887934 3.0142511 -22.569411 -22.569411 884.55078 884.55078
 5   419.732 2.0363569e-09 0.96140103 66.846384 0.022071043 0.12065767 0.039192089 0.67904935 3.0137475 -22.569411 -22.569411 884.60282 884.60282
 4 420.36242 2.0465968e-09 0.96029371 66.581861 0.022004455 0.12100075 0.041281604 0.67587039 3.0187634 -22.569411 -22.569411 885.86365 885.86365
13 419.32577  2.000592e-09 0.96102963 66.618282  0.02204782 0.12083201 0.030533356  0.6765072 2.9960282 -22.569411 -22.569411 883.79036 883.79036
 1 419.33473 2.0003506e-09 0.96101167 66.614886 0.022047413 0.12083951 0.030465976 0.67645822 2.9959075 -22.569411 -22.569411 883.80829 883.80829
 1 419.29854 2.0007707e-09 0.96100793 66.618013 0.022048402 0.12083328 0.030562675  0.6765004 2.9961176 -22.569411 -22.569411  883.7359  883.7359
 1 417.66276 1.9942463e-09 0.95982266 66.193591 0.022166972 0.12241646 0.027564848 0.66845479 2.9928513 -22.569411 -22.569411 880.46434 880.46434
 3 416.52157 2.0251468e-09 0.95659038 66.033945 0.022200808 0.12302451 0.033679315  0.6653777 3.0082273 -22.569411 -22.569411 878.18196 878.18196
 3 416.53322 2.0277952e-09  0.9563756 66.016188 0.022195959   0.123046 0.034237006 0.66515946 3.0095342 -22.569411 -22.569411 878.20525 878.20525
 4 419.98302 2.0513246e-09 0.95609856 65.984304 0.022128824 0.12326738  0.03903533 0.66448154 3.0210708 -22.569411 -22.569411 885.10486 885.10486
 1 420.22758 2.0477726e-09 0.95609291  65.97089 0.022126932  0.1233019 0.038090064 0.66427011 3.0193378 -22.569411 -22.569411 885.59397 885.59397
 1 421.91688 2.0614124e-09   0.957076 66.411301 0.022158072 0.12233961 0.041923878 0.67081941 3.0259765 -22.569411 -22.569411 888.97259 888.97259
 4 423.37446 2.0576888e-09 0.95825065  66.58129 0.022240041 0.12234051 0.041352093  0.6723112 3.0241685 -22.569411 -22.569411 891.88775 891.88775
