#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
      7     415.35276 2.0599616e-09 0.96010157 66.966133 0.022367844 0.12099377 0.044734124 0.67878485 3.0252724     -22.569411        -22.569411 875.84435                    875.84435
      6     416.88772 2.0914221e-09 0.95922002 66.713233 0.022337524 0.12163068 0.051255527 0.67498195 3.0404294     -22.569411        -22.569411 878.91426                    878.91426
      9     416.39454 2.0828553e-09 0.95924748 66.728359 0.022342085 0.12159737 0.049326491 0.67519385 3.0363248     -22.569411        -22.569411  877.9279                     877.9279
 2 416.38292 2.0840464e-09 0.95920493 66.763925  0.02234952 0.12152584 0.049585721  0.6756836 3.0368965 -22.569411 -22.569411 877.90466 877.90466
 2 416.20048 2.0919982e-09 0.95837199 66.704654 0.022334558 0.12167409 0.051186511 0.67480745 3.0407048 -22.569411 -22.569411 877.53978 877.53978
17 417.70993 2.1223075e-09 0.96168825 67.259276 0.022368686 0.12046367 0.059918672 0.68274866  3.055089 -22.569411 -22.569411 880.55868 880.55868
 6 417.28862 2.0899084e-09 0.96269937 67.675986 0.022464169 0.11962132 0.053367593 0.68827423 3.0397053 -22.569411 -22.569411 879.71607 879.71607
14 419.52109 2.0665175e-09 0.96151449 67.280357 0.022403152 0.12045233  0.04764893 0.68289635 3.0284499 -22.569411 -22.569411   884.181   884.181
 4 419.60036 2.1459356e-09 0.96312374 67.986832 0.022551636 0.11913746 0.066510882 0.69197581 3.0661607 -22.569411 -22.569411 884.33954 884.33954
 1 419.57422 2.1466314e-09 0.96349366 68.054201 0.022564676  0.1189719  0.06689976 0.69291468 3.0664849 -22.569411 -22.569411 884.28727 884.28727
 5 418.33266 2.1171402e-09 0.96349711 68.130366 0.022542229 0.11867161 0.060325812 0.69429618 3.0526513 -22.569411 -22.569411 881.80414 881.80414
 2 417.93445 2.1365639e-09 0.96254918 68.025199 0.022573099 0.11895009 0.064514648 0.69268171  3.061784 -22.569411 -22.569411 881.00773 881.00773
 4 416.32242 2.1021296e-09 0.96336665 67.869464 0.022500952 0.11893849 0.057364681 0.69145152  3.045536 -22.569411 -22.569411 877.78366 877.78366
 4 417.24346 2.0760844e-09 0.96538183 67.884032 0.022430886 0.11871551  0.05196661 0.69221985 3.0330687 -22.569411 -22.569411 879.62573 879.62573
 4 416.88457 2.0924045e-09 0.96216681 67.197911 0.022430738 0.12044664 0.053933546 0.68206926  3.040899 -22.569411 -22.569411 878.90797 878.90797
 1 417.10373 2.0930307e-09  0.9615828 67.237207  0.02246558 0.12050204  0.05391243 0.68224116 3.0411982 -22.569411 -22.569411 879.34629 879.34629
 3 417.83328 2.0784448e-09 0.96099612 67.117928 0.022445656 0.12078777 0.050259273  0.6805207  3.034205 -22.569411 -22.569411 880.80538 880.80538
 3 417.66188 2.0470172e-09  0.9604856 67.010525 0.022403907 0.12096448 0.042378743 0.67919521 3.0189688 -22.569411 -22.569411 880.46259 880.46259
 3 416.89908 2.1319206e-09  0.9622656 67.874823 0.022594089 0.11917167 0.063774202 0.69079194 3.0596084 -22.569411 -22.569411 878.93699 878.93699
 3 416.98841 2.0926425e-09 0.96281144 67.941944 0.022596885 0.11901807 0.054340089 0.69172928 3.0410127 -22.569411 -22.569411 879.11564 879.11564
 6 417.07594 2.0988581e-09 0.96288834 67.964182 0.022600213 0.11894025 0.055872723 0.69209224 3.0439785 -22.569411 -22.569411 879.29071 879.29071
 1 418.13399 2.1067391e-09 0.96123892 67.870875 0.022671764 0.11934637 0.057026972 0.69020809 3.0477264 -22.569411 -22.569411  881.4068  881.4068
 5 418.08024 2.0416981e-09 0.95954356 67.418137 0.022624844 0.12044156 0.040811352 0.68372707 3.0163669 -22.569411 -22.569411 881.29931 881.29931
 2 418.36992 2.0720797e-09 0.96111984  67.52848 0.022620215 0.12024766 0.048131479 0.68519519 3.0311379 -22.569411 -22.569411 881.87866 881.87866
 3 419.14195 2.1748643e-09 0.96208392 67.902865 0.022615081 0.11914393 0.073175203 0.69106193 3.0795514 -22.569411 -22.569411 883.42272 883.42272
 2 417.98047 2.0715131e-09 0.96511922 67.747465 0.022408038 0.11875074 0.050034098 0.69095078 3.0308644 -22.569411 -22.569411 881.09976 881.09976
 1 417.09242 2.0140101e-09 0.96422676 67.490638  0.02237471 0.11928384 0.036197615   0.687497 3.0027129 -22.569411 -22.569411 879.32366 879.32366
 4 417.55834 2.0319037e-09 0.96406095 67.122217  0.02225327 0.11994559 0.040126737  0.6828578 3.0115582 -22.569411 -22.569411 880.25551 880.25551
 1 417.32409 2.0373936e-09    0.96377 67.110654 0.022248163 0.11994126 0.041303852 0.68276945 3.0142564 -22.569411 -22.569411   879.787   879.787
 3 417.79135 2.0556273e-09 0.96346873 67.057797 0.022278361 0.12010617  0.04539938 0.68183528 3.0231662 -22.569411 -22.569411 880.72152 880.72152
 1 416.77582 2.0342082e-09 0.96259214 67.155916 0.022353994 0.12000852 0.040265379 0.68281313 3.0126918 -22.569411 -22.569411 878.69047 878.69047
 5  416.7723 2.0344515e-09 0.96253738 67.147961 0.022353592 0.12002722 0.040310388 0.68269738 3.0128114 -22.569411 -22.569411 878.68342 878.68342
 3 416.85865 2.0477943e-09 0.96284309 67.191817   0.0223606 0.11994338 0.043533632 0.68328164 3.0193484 -22.569411 -22.569411 878.85612 878.85612
 4 416.03302 2.0484591e-09 0.96333341   67.5258 0.022416368 0.11933415 0.044319178 0.68762068  3.019673 -22.569411 -22.569411 877.20486 877.20486
 6 417.40533  2.012573e-09 0.95909983 67.058353 0.022540578 0.12086725 0.033502329 0.67956494 3.0019991 -22.569411 -22.569411 879.94947 879.94947
 2 417.42146 2.0124152e-09 0.95912015 67.064339 0.022541195 0.12085128  0.03348387 0.67965628 3.0019207 -22.569411 -22.569411 879.98175 879.98175
 2 417.00938 2.0232548e-09  0.9594944  67.05759 0.022521629 0.12093741 0.036148852 0.67944377 3.0072926 -22.569411 -22.569411 879.15759 879.15759
 1 415.28129 2.0445068e-09 0.96069816 67.266956 0.022454627 0.12019129 0.041911127 0.68323313 3.0177417 -22.569411 -22.569411  875.7014  875.7014
10 415.25658 2.0545808e-09  0.9598526 67.201874 0.022463227  0.1203426 0.044076895 0.68226519  3.022657 -22.569411 -22.569411 875.65199 875.65199
 5 415.23611 2.0477632e-09 0.95990474 67.158941 0.022449193 0.12043255 0.042382028 0.68169051 3.0193332 -22.569411 -22.569411 875.61104 875.61104
 5 415.48956 2.0370263e-09 0.95967941 67.074501  0.02244418 0.12064371 0.039655504 0.68043035 3.0140761 -22.569411 -22.569411 876.11793 876.11793
 1 415.30302 2.0232211e-09 0.95977241 66.942045 0.022383505 0.12095377 0.035928954 0.67860795  3.007276 -22.569411 -22.569411 875.74485 875.74485
 2  414.9623  2.047107e-09 0.95843177 66.719888  0.02234681 0.12140729 0.040868139 0.67552776 3.0190127 -22.569411 -22.569411 875.06343 875.06343
 3  415.6471 2.0849094e-09 0.96036553 67.065352 0.022363699 0.12061073  0.05075856 0.68059541 3.0373105 -22.569411 -22.569411 876.43302 876.43302
13  416.3302 2.0675299e-09 0.96078269 66.966201 0.022373064 0.12096661 0.047198174 0.67883441 3.0289397 -22.569411 -22.569411 877.79922 877.79922
 5   416.853 2.0815808e-09 0.96114473 66.795966 0.022313661 0.12112426 0.050676016 0.67697511 3.0357127 -22.569411 -22.569411 878.84483 878.84483
 5 416.37158 2.0570488e-09 0.95843003 66.637052 0.022192968 0.12131629 0.043519371 0.67527193 3.0238575 -22.569411 -22.569411 877.88199 877.88199
 4 416.53217 2.0179358e-09 0.95518987 66.733726    0.022434 0.12175476 0.031857606 0.67468629 3.0046602 -22.569411 -22.569411 878.20316 878.20316
 2 416.55648 2.0059376e-09  0.9540657 66.538575 0.022492473 0.12230182  0.02875469 0.67140756 2.9986967 -22.569411 -22.569411 878.25179 878.25179
11 417.91283  2.030282e-09 0.95518876 67.149579 0.022609252 0.12105803 0.035721904 0.67985961 3.0107598 -22.569411 -22.569411 880.96448 880.96448
 5 417.61381 2.0195567e-09 0.95441474 66.969306 0.022567798 0.12134745 0.032954726 0.67758084 3.0054631 -22.569411 -22.569411 880.36644 880.36644
 8  418.4526 2.0291722e-09 0.95032937  66.09356 0.022477859 0.12343192 0.033006431 0.66441422  3.010213 -22.569411 -22.569411 882.04402 882.04402
 3  418.9505 2.0386099e-09 0.95034354 66.286853 0.022525816 0.12306974 0.035356531 0.66708363 3.0148533 -22.569411 -22.569411 883.03982 883.03982
 2 417.16522 2.0309093e-09 0.95333175 66.123804 0.022441609 0.12337803 0.034171996 0.66492728 3.0110687 -22.569411 -22.569411 879.46927 879.46927
 1 417.68974 2.0307174e-09 0.95288854 66.000517 0.022431657 0.12355553 0.034266908 0.66328966 3.0109742 -22.569411 -22.569411  880.5183  880.5183
 1 416.87585  2.033728e-09  0.9543712  66.14129 0.022339353 0.12274418 0.035465435 0.66678709 3.0124557 -22.569411 -22.569411 878.89052 878.89052
 6 415.92136 2.0072768e-09 0.96090557 66.899091 0.022337174 0.12098985 0.032250399 0.67821801 2.9993641 -22.569411 -22.569411 876.98155 876.98155
 5 416.32889 2.0108094e-09 0.95901496 66.954659   0.0223656 0.12121861  0.03166981 0.67817821 3.0011224 -22.569411 -22.569411  877.7966  877.7966
 3 416.45085 2.0064707e-09 0.95929689 66.991243 0.022365962 0.12112997 0.030784661 0.67872631 2.9989624 -22.569411 -22.569411 878.04051 878.04051
 2 416.88286 1.9569298e-09 0.95600011 66.652068 0.022453908 0.12190034  0.01750956 0.67351618 2.9739619 -22.569411 -22.569411 878.90454 878.90454
 4 416.80138 1.9933827e-09 0.95560239 66.305236 0.022352471 0.12232218 0.025970558  0.6693629 2.9924182 -22.569411 -22.569411 878.74159 878.74159
 1 417.14678 2.0032567e-09 0.95769105 66.472135 0.022295183 0.12181605 0.029042725 0.67229625 2.9973593 -22.569411 -22.569411 879.43239 879.43239
 7 416.41806 1.9655859e-09 0.95432111 65.859074 0.022217104 0.12337209 0.017857405 0.66275941 2.9783755 -22.569411 -22.569411 877.97494 877.97494
 5 416.06925 1.9709708e-09 0.95512252 66.031183 0.022259425 0.12303143 0.019661824 0.66519938 2.9811113 -22.569411 -22.569411 877.27733 877.27733
 6 416.07312 1.9602582e-09 0.95560283 66.086843 0.022261467 0.12292879  0.01746728 0.66599345 2.9756613 -22.569411 -22.569411 877.28506 877.28506
12 416.56033 1.9524411e-09 0.95600374 66.110826 0.022240181 0.12281046 0.015794458 0.66655517 2.9716655 -22.569411 -22.569411 878.25949 878.25949
 5 416.49881 1.9599969e-09 0.95549314 66.121558  0.02224578 0.12281939 0.017556858 0.66663017  2.975528 -22.569411 -22.569411 878.13644 878.13644
 9 416.83066 1.9644633e-09 0.95568616 66.022992 0.022167192 0.12272611 0.018817964 0.66602833 2.9778042 -22.569411 -22.569411 878.80015 878.80015
 3 417.45771  1.989398e-09 0.95476894 66.004095 0.022122964 0.12264194 0.024735467 0.66613179 2.9904172 -22.569411 -22.569411 880.05425 880.05425
 7 417.58077 2.0282988e-09 0.95528727 66.143559 0.022136561 0.12235976 0.034256301 0.66815215 3.0097825 -22.569411 -22.569411 880.30037 880.30037
 1 418.41734 2.0323801e-09  0.9554745 66.047318 0.022109553 0.12250383 0.035169522 0.66691598 3.0117927 -22.569411 -22.569411  881.9735  881.9735
 2 417.44361 1.9587735e-09 0.95584035 65.760904 0.022169155  0.1237379 0.016467387 0.66101676 2.9749036 -22.569411 -22.569411 880.02604 880.02604
 2 417.88622  1.962336e-09 0.95555677 65.647351 0.022118224 0.12389985 0.016897536 0.65958541 2.9767207 -22.569411 -22.569411 880.91127 880.91127
 1  417.7404 1.9821714e-09 0.95897312 66.784442 0.022223731  0.1208844 0.024487661 0.67760301  2.986778 -22.569411 -22.569411 880.61963 880.61963
 9 421.18889 1.9895679e-09 0.96401088 67.294265 0.022263285 0.11968774 0.028225413 0.68502466 2.9905026 -22.569411 -22.569411  887.5166  887.5166
 3 421.37506 1.9933534e-09 0.96389161 67.297923 0.022271729 0.11967624 0.029138052 0.68506564 2.9924034 -22.569411 -22.569411 887.88894 887.88894
 1 420.47058 1.9926351e-09 0.96432788 67.442001 0.022275517 0.11932339 0.029405303 0.68717724  2.992043 -22.569411 -22.569411 886.07999 886.07999
 2 418.63784 1.9520045e-09 0.96384138 67.123823 0.022240471 0.12005539  0.01975652  0.6826577 2.9714419 -22.569411 -22.569411 882.41451 882.41451
 8  419.2692 1.9431752e-09 0.96286095 66.913534 0.022229069 0.12057155 0.017124357 0.67953259 2.9669084 -22.569411 -22.569411 883.67722 883.67722
 1 417.17649 1.9898479e-09 0.96250361 66.914457 0.022235492 0.12043803 0.028564967  0.6798253 2.9906433 -22.569411 -22.569411  879.4918  879.4918
 1 417.00378 1.9826981e-09 0.96244156 67.019769 0.022305317 0.12033668 0.027079753  0.6809009 2.9870437 -22.569411 -22.569411 879.14638 879.14638
 6 416.77945 1.9865791e-09 0.96229017 67.015796 0.022309401 0.12035042 0.027897693 0.68082339 2.9889992 -22.569411 -22.569411 878.69772 878.69772
 3 416.49525 2.0430499e-09 0.96201271   67.4206 0.022388612 0.11948098 0.041871998 0.68638312 3.0170288 -22.569411 -22.569411 878.12932 878.12932
 7  416.3511 2.0469286e-09 0.96201539 67.414672 0.022399945 0.11950004 0.042930074 0.68626109 3.0189255 -22.569411 -22.569411 877.84102 877.84102
 2 417.43692 2.0140124e-09 0.96372819 67.628225 0.022382492 0.11927642 0.035846358 0.68876647  3.002714 -22.569411 -22.569411 880.01266 880.01266
 7 417.80135 2.1039962e-09 0.96426142 67.829918 0.022519657 0.11903989  0.05838555 0.69083059 3.0464236 -22.569411 -22.569411 880.74152 880.74152
 2 417.40299 2.1219363e-09 0.96486971 67.946835 0.022525905 0.11874781 0.062822166 0.69251278 3.0549141 -22.569411 -22.569411  879.9448  879.9448
 2 417.98966 2.1098897e-09 0.95943021  67.14715 0.022449487 0.12048488 0.056292156 0.68146199 3.0492208 -22.569411 -22.569411 881.11814 881.11814
 1 417.16557 2.0799455e-09 0.96027067 66.852348 0.022301866 0.12082478 0.049388499 0.67821623 3.0349268 -22.569411 -22.569411 879.46996 879.46996
 1 417.36975 2.0717145e-09 0.95963767 66.846241 0.022327593 0.12063734 0.047869774 0.67851934 3.0309616 -22.569411 -22.569411 879.87833 879.87833
13 416.45574 2.0480883e-09 0.96033419  67.11224 0.022319775  0.1199592 0.042815032 0.68258564 3.0194919 -22.569411 -22.569411 878.05031 878.05031
 4 416.64478 2.0494449e-09 0.95988483 67.029645 0.022316957 0.12014569 0.042853043  0.6813941 3.0201541 -22.569411 -22.569411 878.42839 878.42839
 2  416.3361 2.0760377e-09 0.96071917 67.152813 0.022410814 0.12024743 0.049193486 0.68212803 3.0330462 -22.569411 -22.569411 877.81103 877.81103
 1 415.46213 2.0760416e-09 0.96082538 67.172017 0.022419495 0.12029682 0.049410569 0.68218104 3.0330481 -22.569411 -22.569411 876.06308 876.06308
 8 415.54544 2.0744647e-09 0.95929681  67.17184 0.022477657 0.12052442 0.048170086 0.68154606 3.0322882 -22.569411 -22.569411 876.22971 876.22971
 1 415.57182 2.0788301e-09 0.95924573 67.120953 0.022460651 0.12063088  0.04910195 0.68086443 3.0343904 -22.569411 -22.569411 876.28246 876.28246
 2 415.47299 2.0690029e-09  0.9589273 67.111732 0.022490918 0.12079203 0.046932939 0.68035176 3.0296519 -22.569411 -22.569411  876.0848  876.0848
 1 416.00897 2.0796579e-09 0.96003376  67.39608 0.022554542 0.12017062 0.050239212 0.68427129 3.0347885 -22.569411 -22.569411 877.15676 877.15676
 3 416.07929  2.090309e-09 0.96022839 67.420334 0.022556522 0.12012297 0.052824385 0.68459888  3.039897 -22.569411 -22.569411  877.2974  877.2974
 1  416.6867 2.1128142e-09 0.95937961 67.367065 0.022551301 0.12016923 0.057603078 0.68400946 3.0506059 -22.569411 -22.569411 878.51221 878.51221
 5 417.26727 2.1093225e-09 0.95665951 67.022082 0.022565089 0.12102112 0.055803474 0.67882092 3.0489519 -22.569411 -22.569411 879.67336 879.67336
 5 416.90916 2.1070924e-09 0.95707086 67.021586 0.022559687 0.12115336 0.055193345  0.6785338 3.0478941 -22.569411 -22.569411 878.95713 878.95713
 8 415.58399 2.0659591e-09 0.95863727 67.372445 0.022505992 0.12013066 0.046489409 0.68424471 3.0281797 -22.569411 -22.569411  876.3068  876.3068
 1 416.94966 2.1063984e-09 0.95811415 67.323277 0.022590944 0.12043186 0.055537507 0.68293137 3.0475646 -22.569411 -22.569411 879.03814 879.03814
 5 417.14544 2.0915776e-09 0.95741393 67.428732 0.022619847 0.12023058 0.051894961 0.68430147 3.0405037 -22.569411 -22.569411  879.4297  879.4297
 3 417.63238 2.0731794e-09 0.95643356 67.217336 0.022617087 0.12077255 0.046743462 0.68111922 3.0316684 -22.569411 -22.569411 880.40357 880.40357
 2 417.14799 2.0647243e-09 0.95718685 67.278306 0.022596193 0.12060136 0.044930969 0.68212127 3.0275818 -22.569411 -22.569411  879.4348  879.4348
 3  417.9175 2.0516017e-09  0.9563674  67.19122 0.022620041 0.12089325 0.041275678 0.68059739 3.0212059 -22.569411 -22.569411 880.97381 880.97381
 4  416.8008 1.9988435e-09 0.95968296  67.33847 0.022411635  0.1196881 0.030600288 0.68511009 2.9951539 -22.569411 -22.569411 878.74043 878.74043
 2 419.48857 2.0343981e-09 0.96204468 68.038406 0.022540351 0.11802362 0.041482976 0.69487308 3.0127851 -22.569411 -22.569411 884.11596 884.11596
14 418.98703 2.0470538e-09 0.96293707 68.153022 0.022568262  0.1178226 0.044836467 0.69627122 3.0189867 -22.569411 -22.569411 883.11288 883.11288
 3 420.16924 2.0652611e-09 0.96335683 68.489622 0.022666688 0.11726466  0.04938244 0.70022889 3.0278417 -22.569411 -22.569411 885.47731 885.47731
 1 418.15358 2.0371621e-09 0.96082754 67.956711 0.022616388 0.11861381 0.041195108 0.69269638 3.0141428 -22.569411 -22.569411 881.44598 881.44598
 7 417.79303 2.0285867e-09  0.9616823 68.028154 0.022558607 0.11835662 0.039324181 0.69402211 3.0099244 -22.569411 -22.569411 880.72489 880.72489
14 418.32599 2.0783764e-09 0.96229406 68.160582 0.022520195 0.11791853 0.051337256 0.69623555 3.0341721 -22.569411 -22.569411  881.7908  881.7908
 2  417.7718 2.0809572e-09 0.96376932 68.303991 0.022552664 0.11764963 0.052711852 0.69801653  3.035413 -22.569411 -22.569411 880.68243 880.68243
 1 417.61973 2.0675951e-09  0.9633417  68.12515 0.022526447 0.11796625 0.049253789 0.69580321 3.0289712 -22.569411 -22.569411 880.37829 880.37829
 2  416.5705 2.0447586e-09 0.96489219 67.871187 0.022386269 0.11850609   0.0437481 0.69265483 3.0178648 -22.569411 -22.569411 878.27982 878.27982
 4 416.67153 2.0357065e-09 0.96527255 67.880723 0.022397582 0.11849499 0.041933262  0.6927407  3.013428 -22.569411 -22.569411 878.48187 878.48187
 4  417.1653 2.0331032e-09 0.96517937 67.682709 0.022329048 0.11866831 0.041195126 0.69071149 3.0121484 -22.569411 -22.569411 879.46941 879.46941
 6 417.30978 2.0187216e-09 0.95920734 66.722119 0.022171266 0.12093542 0.033823091 0.67700372 3.0050495 -22.569411 -22.569411 879.75838 879.75838
18 417.85357 2.0226098e-09  0.9623981 66.756898 0.022144442 0.12079462 0.036079291 0.67771631 3.0069737 -22.569411 -22.569411 880.84596 880.84596
 2 418.37548 2.0498567e-09 0.95828221 66.204936 0.022105279 0.12186282 0.041453311  0.6699723  3.020355 -22.569411 -22.569411 881.88978 881.88978
15 417.47634 2.0199876e-09 0.95688207 66.526362 0.022180117 0.12131794 0.033467446 0.67421573 3.0056764 -22.569411 -22.569411  880.0915  880.0915
 1 418.24274 2.0647816e-09 0.96227882 66.953911 0.022182078 0.12001649 0.047520524 0.68126201 3.0276096 -22.569411 -22.569411  881.6243  881.6243
 4 418.23441 2.0628231e-09 0.96153306 66.762308 0.022165533 0.12049225 0.046560506 0.67839959 3.0266606 -22.569411 -22.569411 881.60765 881.60765
 9 418.09283 2.0623746e-09 0.96116895 66.718879 0.022169209 0.12061552 0.046294675  0.6776956 3.0264431 -22.569411 -22.569411 881.32448 881.32448
 1 420.44642 2.1183347e-09 0.96593585 67.575889 0.022246603 0.11892102 0.061048698 0.68936005 3.0532153 -22.569411 -22.569411 886.03166 886.03166
 2 420.35563 2.0980006e-09 0.96929172 68.052776  0.02224982 0.11767144 0.058439362 0.69638973 3.0435699 -22.569411 -22.569411 885.85008 885.85008
 5 418.60748 2.0762575e-09 0.96582651 68.302399 0.022378241 0.11748562 0.052521943 0.69872791 3.0331521 -22.569411 -22.569411 882.35377 882.35377
 3 418.57023 2.1262803e-09 0.96484014 68.395464 0.022443377 0.11756458 0.063905023 0.69923918 3.0569592 -22.569411 -22.569411 882.27929 882.27929
 1 419.54498 2.1536191e-09 0.96518486 68.339992 0.022419763 0.11750814 0.071163614 0.69892215 3.0697348 -22.569411 -22.569411 884.22878 884.22878
 3 419.73866 2.1407844e-09 0.96344948 67.763407 0.022292826 0.11843748 0.067433046 0.69202928 3.0637574 -22.569411 -22.569411 884.61615 884.61615
 3 420.88369  2.062339e-09 0.96236954 67.462339 0.022302647 0.11916588 0.048337748 0.68765231 3.0264259 -22.569411 -22.569411 886.90619 886.90619
 3 419.72049 2.0586948e-09 0.96163825 67.334648 0.022347394 0.11943346 0.047141402 0.68577766 3.0246573 -22.569411 -22.569411 884.57981 884.57981
 6 419.79444  2.001819e-09 0.96076491 67.125355 0.022166041 0.11957331  0.03162033 0.68390726 2.9966414 -22.569411 -22.569411 884.72771 884.72771
 3 418.97407 2.0137636e-09 0.96433818 67.130261 0.022144719 0.11961781 0.035730221 0.68390203 3.0025905 -22.569411 -22.569411 883.08696 883.08696
 7 418.77372   2.01143e-09 0.96392445  67.11924 0.022154058 0.11966828  0.03509087 0.68366546  3.001431 -22.569411 -22.569411 882.68626 882.68626
 3 418.59163 2.0368192e-09 0.96284058 66.989418 0.022141024 0.11993116 0.040503137 0.68188144 3.0139745 -22.569411 -22.569411 882.32207 882.32207
 1 418.44104 2.0400445e-09 0.96288297 67.031143 0.022157719 0.11985471 0.041345461 0.68241035 3.0155567 -22.569411 -22.569411 882.02089 882.02089
 1 419.94948 2.0314603e-09 0.96376036 66.946974  0.02214273 0.11993314 0.039609312 0.68146972   3.01134 -22.569411 -22.569411 885.03777 885.03777
13  419.9842 2.0420604e-09 0.96299301 66.865219 0.022126827 0.12013938 0.041661986 0.68026459 3.0165444 -22.569411 -22.569411 885.10722 885.10722
 3 419.65931 2.0567263e-09  0.9629057  66.92649 0.022156134 0.12006848 0.045199526 0.68094262 3.0237006 -22.569411 -22.569411 884.45745 884.45745
 4 418.78898 2.0258219e-09 0.96326985  67.16963 0.022203629 0.11946413 0.038659334 0.68448252 3.0085606 -22.569411 -22.569411 882.71678 882.71678
 2 417.44717 2.0608474e-09 0.95939963 66.889621 0.022197586 0.12030592  0.04561153 0.67996746 3.0257023 -22.569411 -22.569411 880.03317 880.03317
 8 417.38548 2.0204928e-09 0.95878295  66.93794  0.02225709 0.12047875 0.035528589 0.67991082 3.0059265 -22.569411 -22.569411 879.90978 879.90978
 4  419.9929 2.0590575e-09 0.96313498 68.007477 0.022342443 0.11769247 0.047553633 0.69573938 3.0248334 -22.569411 -22.569411 885.12463 885.12463
 3 420.76381 1.9990166e-09 0.96562372 68.504622 0.022543253 0.11705065 0.034098838 0.70107922 2.9952404 -22.569411 -22.569411 886.66645 886.66645
 4 421.79721 2.0493986e-09 0.96562787 68.687418 0.022742698 0.11724201 0.045562423 0.70183978 3.0201315 -22.569411 -22.569411 888.73324 888.73324
 3 421.87927 2.0272194e-09 0.96513197 68.726928 0.022773618 0.11718974 0.040312946  0.7022277 3.0092502 -22.569411 -22.569411 888.89736 888.89736
 3 419.52485 2.0466006e-09  0.9664901 68.532038 0.022660908 0.11733837 0.045958022 0.70045521 3.0187653 -22.569411 -22.569411 884.18853 884.18853
 5 419.88879 2.0429944e-09 0.96703739 68.623219 0.022657368 0.11711071 0.045397776 0.70174167 3.0170017 -22.569411 -22.569411 884.91641 884.91641
 3 420.25763 2.0466798e-09 0.96728643 68.751145 0.022673462 0.11679799 0.046382026 0.70347812  3.018804 -22.569411 -22.569411 885.65408 885.65408
 1 420.26523 2.0264908e-09 0.96917598  68.60408 0.022498392 0.11684608 0.042089401 0.70247528 3.0088907 -22.569411 -22.569411 885.66929 885.66929
 5 419.99613 2.0457699e-09 0.96530473 68.216913 0.022439338 0.11789225 0.043659894 0.69696725 3.0183593 -22.569411 -22.569411 885.13109 885.13109
 1 419.23341 2.0419869e-09 0.96533661  68.22375 0.022430332 0.11783596 0.042948005 0.69716827 3.0165084 -22.569411 -22.569411 883.60564 883.60564
