#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
14 1299.1599 1.9318313e-09 0.95006251 65.979177 0.021941114 0.12180699 0.011131002  0.6682153 2.9610535 -22.569411 -22.569411 2643.4587 2643.4587
 2 1299.0715 1.9414148e-09 0.94989303 65.999007 0.021966476 0.12173439 0.013565851 0.66852308 2.9660021 -22.569411 -22.569411 2643.2818 2643.2818
 4 1299.0502 1.9488632e-09 0.95112321 66.310999 0.022021977 0.12113318 0.016107043 0.67287599 2.9698313 -22.569411 -22.569411 2643.2393 2643.2393
 2  1299.456 2.0606185e-09 0.94893164 66.503149 0.022318506 0.12143118 0.041714362 0.67341934 3.0255913 -22.569411 -22.569411 2644.0509 2644.0509
 4 1298.6927 2.0935204e-09 0.94480538 65.186466 0.022020709 0.12411364 0.047328112 0.65448112 3.0414322 -22.569411 -22.569411 2642.5242 2642.5242
 3 1298.6982 2.0934237e-09 0.94478627 65.183603 0.022020425 0.12412004 0.047295785 0.65443638 3.0413859 -22.569411 -22.569411 2642.5352 2642.5352
 1 1298.8909 1.9854074e-09 0.94638132 65.059553 0.022086509 0.12497268 0.021454561 0.65094683 2.9884092 -22.569411 -22.569411 2642.9206 2642.9206
 1 1298.2113 1.9914414e-09 0.94713673 65.376361 0.022168013 0.12429826  0.02339801 0.65570883 2.9914438 -22.569411 -22.569411 2641.5614 2641.5614
 6 1302.0232 2.0000232e-09  0.9388779 64.065528 0.022176967 0.12752576 0.020781512  0.6335904 2.9957439 -22.569411 -22.569411 2649.1851 2649.1851
1 1303.6775 2.1360538e-09 0.94414453 66.275765 0.022697536 0.12333758 0.055991878  0.6659715 3.0615452 -22.569411 -22.569411 2652.4938 2652.4938
2 1298.1972 2.1948619e-09 0.95803084 67.951348 0.022703827 0.11906596 0.076679686 0.69147929 3.0887042 -22.569411 -22.569411 2641.5333 2641.5333
1 1297.9191 2.2657609e-09 0.95838692 67.733445 0.022754928 0.11960614 0.092502088 0.68820222 3.1204957 -22.569411 -22.569411 2640.9769 2640.9769
1 1297.6409 2.2800845e-09 0.95853363 67.689801 0.022716987  0.1196428 0.095697009 0.68780279 3.1267976 -22.569411 -22.569411 2640.4206 2640.4206
9 1297.8843  2.275774e-09 0.95775986 67.776161 0.022742486 0.11946056 0.094290747 0.68893912 3.1249053 -22.569411 -22.569411 2640.9074 2640.9074
2 1297.9325 2.2855464e-09 0.95839562   67.9511 0.022747276 0.11913335 0.096823735 0.69123697 3.1291902 -22.569411 -22.569411 2641.0038 2641.0038
1 1298.6497  2.306198e-09 0.95860949 68.140711 0.022682449 0.11836049  0.10191416 0.69475706 3.1381854 -22.569411 -22.569411 2642.4381 2642.4381
2 1298.8292 2.2929207e-09 0.95859943 68.111641 0.022664802 0.11841316 0.098886482 0.69442096 3.1324115 -22.569411 -22.569411 2642.7973 2642.7973
1 1298.8703 2.3212412e-09 0.95270352 67.377982 0.022596632 0.12036363  0.10220246 0.68358379 3.1446872 -22.569411 -22.569411 2642.8795 2642.8795
6 1302.3074 2.2487061e-09 0.94376145 66.023956 0.022566289 0.12326633 0.082251167 0.66388327 3.1129401 -22.569411 -22.569411 2649.7536 2649.7536
2 1302.3645 2.2254831e-09 0.94258918 65.684994 0.022437444 0.12376027 0.076543641 0.65955913 3.1025591 -22.569411 -22.569411 2649.8678 2649.8678
1 1301.6191 2.2409566e-09 0.94297755   65.7616 0.022441868 0.12361615 0.080306924 0.66067484 3.1094879 -22.569411 -22.569411 2648.3771 2648.3771
3  1298.851 2.2413998e-09 0.94819304 66.252442 0.022271178 0.12186892 0.083524037 0.67005357 3.1096857 -22.569411 -22.569411 2642.8408 2642.8408
3 1298.9181 2.2581652e-09 0.94842646 66.242504 0.022257677 0.12180553 0.087438972 0.67012978 3.1171377 -22.569411 -22.569411  2642.975  2642.975
7 1297.9829 2.2856134e-09 0.94698466 65.932792 0.022232218 0.12269572 0.092740655 0.66503426 3.1292195 -22.569411 -22.569411 2641.1045 2641.1045
4 1298.4033  2.286726e-09 0.94603707 65.786618 0.022219786 0.12300024 0.092496646 0.66286915 3.1297062 -22.569411 -22.569411 2641.9455 2641.9455
1 1297.6178 2.2745543e-09  0.9489616 65.836883 0.022206235 0.12273487 0.091103643 0.66402722 3.1243692 -22.569411 -22.569411 2640.3744 2640.3744
5 1298.1085 2.3120728e-09 0.95100892 66.613269 0.022370122 0.12092286   0.1012836 0.67552742 3.1407295 -22.569411 -22.569411 2641.3558 2641.3558
2 1298.0441 2.2290274e-09  0.9532458 66.485759 0.022283554 0.12098272 0.083287055 0.67434207 3.1041505 -22.569411 -22.569411 2641.2269 2641.2269
3 1297.4433 2.2122123e-09 0.95305895 66.666589 0.022361419 0.12086337 0.079410264 0.67619968 3.0965782 -22.569411 -22.569411 2640.0254 2640.0254
 1 1298.2929 2.1337575e-09 0.94953465 65.791635 0.022289955 0.12294966  0.05861253 0.66287531 3.0604696 -22.569411 -22.569411 2641.7245 2641.7245
 1 1297.2329 2.1427337e-09 0.95031229 65.980345 0.022310581 0.12280256 0.061071788 0.66509147 3.0646675 -22.569411 -22.569411 2639.6047 2639.6047
 4 1297.9366 2.1559643e-09 0.94471748 65.439295  0.02217735  0.1236897 0.062799233 0.65777003 3.0708232 -22.569411 -22.569411 2641.0121 2641.0121
 1 1297.8258 2.1432215e-09 0.94520084 65.393069 0.022136473 0.12370997 0.059979713 0.65733422 3.0648952 -22.569411 -22.569411 2640.7904 2640.7904
 6 1299.4541 2.1478933e-09 0.94257153 65.145572 0.022151987 0.12417048 0.060084654 0.65360395 3.0670726 -22.569411 -22.569411 2644.0469 2644.0469
19 1298.2138 2.2122182e-09 0.94587724  65.90482  0.02221831  0.1224785  0.07698686 0.66528197 3.0965808 -22.569411 -22.569411 2641.5665 2641.5665
 1 1298.0217 2.2683071e-09 0.94789833 66.431949 0.022287164 0.12141064 0.090908854 0.67283646 3.1216189 -22.569411 -22.569411 2641.1823 2641.1823
 2 1299.1421    2.3207e-09 0.94822004 66.369989 0.022185927 0.12120193  0.10335981 0.67292897 3.1444539 -22.569411 -22.569411  2643.423  2643.423
 4 1298.7989 2.3151583e-09 0.94837332 65.470054 0.022105892 0.12331814  0.10018278  0.6591251 3.1420632 -22.569411 -22.569411 2642.7366 2642.7366
 3 1299.6916 2.2786425e-09 0.94525764 64.869578 0.022101632 0.12483234  0.08967557 0.64919695  3.126165 -22.569411 -22.569411  2644.522  2644.522
 3 1299.4486 2.2570989e-09  0.9502368 66.327722 0.022470843 0.12173899 0.087781128 0.67064358 3.1166654 -22.569411 -22.569411 2644.0359 2644.0359
 3  1298.988 2.2969477e-09 0.95337892 66.737711 0.022509748 0.12083708 0.097617157 0.67661545 3.1341662 -22.569411 -22.569411 2643.1149 2643.1149
 6 1298.6199 2.2550919e-09 0.95194901  65.99324 0.022467809 0.12304792 0.086222926 0.66429794 3.1157758 -22.569411 -22.569411 2642.3787 2642.3787
 4 1298.5932 2.2592987e-09 0.95258557 66.042731 0.022470252 0.12287721 0.087639978 0.66518668 3.1176395 -22.569411 -22.569411 2642.3253 2642.3253
 1 1298.1199 2.2610733e-09 0.95252532 66.279603 0.022523818 0.12249418 0.088378712 0.66832552 3.1184247 -22.569411 -22.569411 2641.3785 2641.3785
 4 1297.6421  2.307848e-09 0.95060613 66.147609 0.022433731 0.12271622 0.097849254 0.66669895 3.1389006 -22.569411 -22.569411 2640.4229 2640.4229
 1 1298.6275 2.3388763e-09 0.95181621 66.116634 0.022299129 0.12197095   0.1067937 0.66839936 3.1522557 -22.569411 -22.569411 2642.3939 2642.3939
 1  1298.403 2.3392819e-09 0.95477098 66.737662 0.022343383 0.12057434  0.10876475 0.67757841 3.1524291 -22.569411 -22.569411 2641.9448 2641.9448
 4 1298.7693 2.3461491e-09 0.95613553  66.88933 0.022355588 0.12021513  0.11089545 0.67981447 3.1553604 -22.569411 -22.569411 2642.6774 2642.6774
 2 1298.2063  2.296352e-09  0.9574402 66.844817 0.022331816 0.12026761  0.09985241 0.67932363 3.1339069 -22.569411 -22.569411 2641.5514 2641.5514
 2 1297.9348 2.2757572e-09 0.95454884 66.310315 0.022307362 0.12181973  0.09356398 0.67065881 3.1248979 -22.569411 -22.569411 2641.0085 2641.0085
 5 1299.0965 2.3169886e-09 0.95378839 66.050095 0.022200457 0.12232063  0.10248177 0.66715556 3.1428534 -22.569411 -22.569411 2643.3319 2643.3319
 1 1299.4808 2.3167378e-09 0.95327772 66.090806 0.022298401 0.12276268  0.10175112 0.66632924 3.1427452 -22.569411 -22.569411 2644.1004 2644.1004
14 1298.2841 2.2808458e-09  0.9520363 65.713824 0.022180613 0.12339601 0.092585729 0.66129605 3.1271314 -22.569411 -22.569411  2641.707  2641.707
 1 1298.3838 2.2857101e-09 0.95200268 65.727743 0.022198536 0.12344577 0.093654494 0.66128282 3.1292618 -22.569411 -22.569411 2641.9064 2641.9064
 1 1298.6104 2.2643661e-09 0.95071203 65.413076 0.022173999 0.12415619 0.087849835 0.65641325 3.1198799 -22.569411 -22.569411 2642.3596 2642.3596
 1 1298.6091 2.2504595e-09 0.94859846  65.18575 0.022154185 0.12471659 0.083685792 0.65274045 3.1137195 -22.569411 -22.569411 2642.3569 2642.3569
 3 1298.5413 2.2556752e-09 0.94844812 65.188582  0.02216299 0.12471152 0.084908376 0.65276181 3.1160344 -22.569411 -22.569411 2642.2215 2642.2215
11 1298.7174 2.2771621e-09 0.95075926 65.474788 0.022169082 0.12392662 0.091352582  0.6576076 3.1255151 -22.569411 -22.569411 2642.5736 2642.5736
10 1297.7408 2.3057694e-09 0.94804477 66.188242 0.022319534 0.12257234 0.097012875 0.66769715 3.1379995 -22.569411 -22.569411 2640.6205 2640.6205
 1 1299.2045 2.2737966e-09 0.94701814 65.751896 0.022152627  0.1232482 0.089083488 0.66209479 3.1240361 -22.569411 -22.569411 2643.5477 2643.5477
 1 1299.4717 2.3909115e-09 0.95627134 67.702062 0.022394615 0.11903827  0.12076394  0.6899381 3.1742598 -22.569411 -22.569411 2644.0823 2644.0823
 5 1300.2688 2.3734798e-09  0.9577671 68.110104  0.02242099 0.11792071  0.11843082 0.69599428 3.1669423 -22.569411 -22.569411 2645.6765 2645.6765
 5  1299.842 2.3649826e-09 0.95727769 68.011897  0.02239273 0.11804363  0.11620826 0.69491106 3.1633558 -22.569411 -22.569411 2644.8229 2644.8229
 1 1299.6048 2.3008544e-09 0.95597653 67.842012 0.022454598  0.1185876  0.10051292 0.69206488 3.1358656 -22.569411 -22.569411 2644.3483 2644.3483
 2 1301.1985 2.2820838e-09 0.95689922 67.803091 0.022423861  0.1186349  0.09600443  0.6916752 3.1276741 -22.569411 -22.569411 2647.5359 2647.5359
 1 1301.4789 2.2169008e-09 0.95078865  66.53431 0.022365539 0.12143613 0.077789038 0.67360774 3.0986953 -22.569411 -22.569411 2648.0967 2648.0967
 2 1301.7899 2.2028046e-09 0.95107202 66.581049 0.022369134 0.12129369 0.074741581 0.67437901 3.0923165 -22.569411 -22.569411 2648.7187 2648.7187
 1  1301.153 2.2256066e-09 0.95198249 66.819171 0.022422162 0.12078118 0.080584688 0.67772483 3.1026146 -22.569411 -22.569411 2647.4448 2647.4448
 1 1300.2754 2.1419269e-09 0.95169872  66.66466 0.022441588 0.12108146 0.061461837 0.67550981 3.0642909 -22.569411 -22.569411 2645.6896 2645.6896
1 1300.0324 2.2321325e-09 0.95800535  67.64754 0.022433871 0.11835908 0.086341865 0.69083651 3.1055425 -22.569411 -22.569411 2645.2037 2645.2037
1  1300.056 2.2313405e-09 0.95804348 67.653048 0.022432605 0.11834602 0.086171834 0.69091814 3.1051876 -22.569411 -22.569411 2645.2508 2645.2508
2  1299.091 2.2570183e-09 0.95784258 67.811334 0.022485505 0.11813517  0.09250785 0.69270286 3.1166297 -22.569411 -22.569411 2643.3208 2643.3208
3 1299.1765 2.2462853e-09 0.95593441 67.487194  0.02242359 0.11875373 0.089216557 0.68852172  3.111863 -22.569411 -22.569411 2643.4918 2643.4918
5 1298.8908 2.2168436e-09 0.95728731 67.879053 0.022534302 0.11827466 0.082852244 0.69290707 3.0986695 -22.569411 -22.569411 2642.9204 2642.9204
1 1299.6402 2.1526174e-09 0.95801335 67.697272 0.022497202 0.11880663 0.069302907 0.69017581 3.0692696 -22.569411 -22.569411 2644.4192 2644.4192
3 1299.3457 2.1164937e-09 0.95255048  67.14656 0.022438295 0.11989096 0.058999337 0.68279851 3.0523459 -22.569411 -22.569411 2643.8302 2643.8302
1 1299.4416  2.114759e-09 0.95237412 67.124956 0.022444634 0.11995747 0.058515097 0.68243262  3.051526 -22.569411 -22.569411 2644.0221 2644.0221
1 1299.2116 2.2432825e-09 0.94958677 67.121745 0.022505143 0.12013379 0.086104367 0.68187655 3.1105253 -22.569411 -22.569411  2643.562  2643.562
1 1299.4147 2.1329556e-09 0.94352499 65.485466 0.022345037 0.12396982 0.056386476 0.65720821 3.0600937 -22.569411 -22.569411 2643.9683 2643.9683
2 1299.4297 2.1325425e-09 0.94353432 65.484438 0.022344916 0.12396733 0.056295294 0.65720353    3.0599 -22.569411 -22.569411 2643.9983 2643.9983
2 1299.0324  2.115533e-09 0.94455494  65.57774 0.022325568 0.12373914 0.052490046  0.6587539 3.0518919 -22.569411 -22.569411 2643.2036 2643.2036
9 1297.7033 2.0573414e-09 0.95020293 66.010836 0.022133997 0.12259856  0.04182315 0.66627421 3.0239996 -22.569411 -22.569411 2640.5455 2640.5455
4 1298.2658  2.111572e-09 0.95182943  65.92615 0.022013681  0.1224369 0.055057941 0.66606507 3.0500178 -22.569411 -22.569411 2641.6704 2641.6704
1 1298.7064 2.0907662e-09 0.95084452 65.858273 0.022035599 0.12292422 0.048743615  0.6642023 3.0401157 -22.569411 -22.569411 2642.5516 2642.5516
1 1298.2246  2.096497e-09 0.95064127 66.560816 0.022237981 0.12151376 0.050810621 0.67398032 3.0428529 -22.569411 -22.569411  2641.588  2641.588
5 1299.8782 2.0263518e-09 0.95607438 67.228017 0.022281934 0.12011596 0.037259022 0.68341485 3.0088221 -22.569411 -22.569411 2644.8953 2644.8953
4 1301.0104 2.1377895e-09 0.95854215 67.425119  0.02217486 0.11943743 0.064521783 0.68699113 3.0623574 -22.569411 -22.569411 2647.1595 2647.1595
1 1300.9498 2.1433385e-09  0.9583503 67.416896 0.022172793 0.11944327 0.065701511 0.68690647 3.0649498 -22.569411 -22.569411 2647.0384 2647.0384
5 1301.2001 2.1653683e-09  0.9596816  67.81169   0.0222225 0.11843596 0.072108807 0.69262392 3.0751756 -22.569411 -22.569411 2647.5389 2647.5389
1  1300.841 2.1838587e-09 0.95831126 67.543026 0.022178178 0.11901839 0.075772898 0.68899426 3.0836784 -22.569411 -22.569411 2646.8207 2646.8207
6 1301.0676 2.1889625e-09 0.95836881 67.607307 0.022177674 0.11885366 0.077041213 0.68994689 3.0860128 -22.569411 -22.569411  2647.274  2647.274
2 1300.0353 2.1774419e-09 0.95655984 67.415014 0.022194891 0.11933699 0.073872063 0.68707421 3.0807359 -22.569411 -22.569411 2645.2093 2645.2093
1 1301.2893 2.2314098e-09 0.95753406 67.824824 0.022260409 0.11853771 0.087130074 0.69243937 3.1052187 -22.569411 -22.569411 2647.7175 2647.7175
1 1301.3016 2.2317039e-09 0.95748291 67.807854 0.022255754 0.11857187 0.087168083 0.69222124 3.1053505 -22.569411 -22.569411 2647.7421 2647.7421
4 1301.3883 2.2434113e-09  0.9574635 67.840041 0.022250149 0.11841724 0.089977481 0.69286139 3.1105827 -22.569411 -22.569411 2647.9153 2647.9153
1 1299.9857 2.2327709e-09 0.95613757 68.044626 0.022416034 0.11823204 0.086604361 0.69474722 3.1058285 -22.569411 -22.569411 2645.1103 2645.1103
3 1299.8872  2.187723e-09 0.95573542 67.884824 0.022380753 0.11855001 0.075806961 0.69269496 3.0854464 -22.569411 -22.569411 2644.9133 2644.9133
1 1299.5213 2.1905838e-09 0.95537398 67.777647 0.022370799 0.11872247 0.076262066 0.69136857 3.0867532 -22.569411 -22.569411 2644.1815 2644.1815
1 1297.8548 2.1120502e-09 0.95047796 66.456837 0.022373373 0.12235307 0.054393436 0.67075239 3.0502443 -22.569411 -22.569411 2640.8485 2640.8485
2 1297.8978 2.1124457e-09 0.95088196 66.536135 0.022389586  0.1221883 0.054685558 0.67187229 3.0504315 -22.569411 -22.569411 2640.9345 2640.9345
1 1298.4849 2.1663387e-09 0.95377057 66.835839 0.022340441 0.12147921 0.067624879 0.67650586 3.0756236 -22.569411 -22.569411 2642.1085 2642.1085
1 1299.1592 2.2054316e-09 0.95043857 67.157317 0.022478738 0.12080562 0.076109458 0.68078243 3.0935083 -22.569411 -22.569411 2643.4572 2643.4572
2 1299.7248 2.1293692e-09 0.94660089 66.478491  0.02256686 0.12265195  0.05615347 0.66985275 3.0584109 -22.569411 -22.569411 2644.5883 2644.5883
1  1299.176 2.0982714e-09 0.94477537 65.615961 0.022342862 0.12378177 0.048147956 0.65901214  3.043699 -22.569411 -22.569411 2643.4908 2643.4908
2 1299.4201 2.2509614e-09 0.94480169 65.720624 0.022390149 0.12367492 0.083166346 0.66023525 3.1139425 -22.569411 -22.569411  2643.979  2643.979
1 1299.3309 2.2563707e-09 0.94456437 65.750343  0.02239863 0.12358425 0.084546297 0.66073245 3.1163427 -22.569411 -22.569411 2643.8006 2643.8006
1 1298.6106 2.2136241e-09 0.94561833 65.522209 0.022328717 0.12393992 0.075204299 0.65770022 3.0972161 -22.569411 -22.569411   2642.36   2642.36
1 1298.7172 2.2500369e-09 0.94499439 65.293511 0.022277605 0.12435634 0.083271593 0.65444126 3.1135317 -22.569411 -22.569411 2642.5732 2642.5732
2  1297.441  2.286726e-09 0.94786338 65.759942  0.02224718 0.12319954 0.093256916 0.66207136 3.1297062 -22.569411 -22.569411 2640.0208 2640.0208
1 1298.2371 2.3150194e-09 0.94897207 66.013474 0.022317601 0.12277849  0.10051388 0.66546668 3.1420032 -22.569411 -22.569411 2641.6129 2641.6129
7 1298.6271 2.3511977e-09 0.94977359 66.845303 0.022470089 0.12104207  0.10961628 0.67728563 3.1575099 -22.569411 -22.569411 2642.3929 2642.3929
1  1299.138 2.3674828e-09 0.95290188 67.302345 0.022405812 0.11952243     0.11527 0.68515058 3.1644124 -22.569411 -22.569411 2643.4148 2643.4148
3  1298.912 2.3258448e-09 0.95570457 67.244257 0.022543906 0.11957588  0.10639257 0.68418278 3.1466684 -22.569411 -22.569411 2642.9629 2642.9629
1 1298.9311 2.3257671e-09 0.95565181 67.245743  0.02254598 0.11957447  0.10635893 0.68419527  3.146635 -22.569411 -22.569411  2643.001  2643.001
5 1299.0631 2.3589141e-09 0.95466007 67.110599 0.022410545 0.11966546  0.11372022 0.68302077 3.1607865 -22.569411 -22.569411  2643.265  2643.265
1 1298.8694 2.3504636e-09 0.95474601 67.131934 0.022406317 0.11957327  0.11183268 0.68343615 3.1571977 -22.569411 -22.569411 2642.8776 2642.8776
4 1299.3577 2.2556836e-09 0.95369712 66.427722 0.022359256 0.12126681 0.088224191 0.67295742 3.1160382 -22.569411 -22.569411 2643.8542 2643.8542
