#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
1 1297.1538 2.1540995e-09 0.95000424 66.241458 0.022220984 0.12187099 0.064680008 0.67005379 3.0699579 -22.569411 -22.569411 2639.4464 2639.4464
6 1297.8765 2.0226967e-09 0.94668977 65.985129 0.022112037 0.12271156 0.031857877 0.66580506 3.0070167 -22.569411 -22.569411 2640.8919 2640.8919
4 1297.5213 2.0881992e-09 0.94603798 65.617254 0.022243025 0.12400512 0.046670638 0.65873872 3.0388872 -22.569411 -22.569411 2640.1813 2640.1813
1 1298.5344 2.0541606e-09 0.94582793 65.834946 0.022345944 0.12345071 0.039325418 0.66203351 3.0224524 -22.569411 -22.569411 2642.2076 2642.2076
2  1298.531 2.0541746e-09 0.94584408 65.837351 0.022346128 0.12344534 0.039335775 0.66207017 3.0224592 -22.569411 -22.569411 2642.2008 2642.2008
5 1298.1593 2.0803016e-09 0.94928346  66.33925  0.02215109 0.12155104 0.048540916 0.67191167  3.035098 -22.569411 -22.569411 2641.4573 2641.4573
4 1298.5583 2.0776513e-09 0.94847983 66.165119 0.022158173 0.12193988 0.047683008 0.66927812 3.0338232 -22.569411 -22.569411 2642.2555 2642.2555
4 1298.2454   2.08556e-09 0.94977209 66.129198 0.022158866 0.12216587 0.049445714 0.66840038 3.0376225 -22.569411 -22.569411 2641.6297 2641.6297
1 1297.4225 2.0817938e-09 0.94828185 65.874442 0.022141523 0.12261919 0.047523885 0.66482595  3.035815 -22.569411 -22.569411 2639.9838 2639.9838
4 1297.3703 2.0865901e-09 0.94816377 65.906605  0.02216533 0.12261854 0.048597851 0.66509969 3.0381163 -22.569411 -22.569411 2639.8794 2639.8794
4 1298.2972  2.074807e-09 0.94856678 66.267753   0.0221515 0.12194678 0.045157098 0.67030123 3.0324532 -22.569411 -22.569411 2641.7332 2641.7332
2 1298.4524 2.1572101e-09 0.95353506 67.121899 0.022239817 0.11992912 0.067531965 0.68292121 3.0714009 -22.569411 -22.569411 2642.0437 2642.0437
4 1298.0651 2.1445223e-09 0.95312243 66.995096 0.022255293 0.12010154 0.064393815 0.68130117 3.0655019 -22.569411 -22.569411  2641.269  2641.269
4 1296.9536 2.1705732e-09 0.95067899 66.221131 0.022213713 0.12197068 0.068809947 0.66964046 3.0775764 -22.569411 -22.569411  2639.046  2639.046
1  1297.112 2.1613512e-09 0.95098699 66.253613 0.022186037  0.1217794 0.067064006 0.67046314 3.0733187 -22.569411 -22.569411 2639.3628 2639.3628
9  1297.102 2.1580475e-09 0.94877425 65.982713 0.022169403 0.12240499 0.065308976 0.66635297  3.071789 -22.569411 -22.569411 2639.3428 2639.3428
2 1297.1028 2.1650771e-09 0.94931586 66.057155 0.022190913 0.12222861 0.067187906 0.66745946 3.0750411 -22.569411 -22.569411 2639.3444 2639.3444
2 1298.0991 2.2357943e-09  0.9513326 66.083039 0.022069718 0.12191024  0.08445163 0.66872649 3.1071817 -22.569411 -22.569411 2641.3371 2641.3371
1 1298.4572 2.2427447e-09  0.9495746 66.020475 0.022032438 0.12206715 0.084797324 0.66782386 3.1102855 -22.569411 -22.569411 2642.0532 2642.0532
1 1298.4146 2.2628941e-09  0.9489461 66.008546 0.022048037 0.12200797 0.089372748 0.66780381 3.1192297 -22.569411 -22.569411 2641.9679 2641.9679
1 1298.3563 2.2974371e-09 0.95091591 66.477812 0.022117768 0.12101923 0.098436613 0.67455673 3.1343793 -22.569411 -22.569411 2641.8513 2641.8513
4 1299.0498 2.3047677e-09 0.95099701 66.678529 0.022123827 0.12049955  0.10082297 0.67766831  3.137565 -22.569411 -22.569411 2643.2384 2643.2384
1 1298.9652 2.2885983e-09 0.95173382 66.682493 0.022112856 0.12040295 0.097095065 0.67794856 3.1305246 -22.569411 -22.569411 2643.0693 2643.0693
4 1299.0085 2.2759937e-09 0.95281598 66.779486 0.022116826 0.12036713 0.094176532 0.67895481 3.1250019 -22.569411 -22.569411 2643.1558 2643.1558
4 1297.8375 2.2877715e-09 0.95005151 66.647501 0.022262638 0.12138916 0.095457712 0.67505285 3.1301633 -22.569411 -22.569411 2640.8138 2640.8138
1 1298.9114 2.3524534e-09 0.94333477 65.202344 0.022119495 0.12430804  0.10603043 0.65395976 3.1580439 -22.569411 -22.569411 2642.9617 2642.9617
3 1299.2413 2.3136966e-09 0.94273729  64.89279 0.022095882 0.12515157 0.096152843 0.64870345 3.1414316 -22.569411 -22.569411 2643.6215 2643.6215
1 1299.2052 2.3158157e-09 0.94279983 64.916888 0.022097951 0.12510294 0.096653952  0.6490747 3.1423471 -22.569411 -22.569411 2643.5493 2643.5493
3 1298.9381   2.31525e-09 0.94735701 65.325464 0.022053724  0.1238912 0.098414469 0.65639383 3.1421028 -22.569411 -22.569411 2643.0151 2643.0151
1 1298.1374 2.3807813e-09 0.95199543 66.556419 0.022211369 0.12111437  0.11636953 0.67489894 3.1700138 -22.569411 -22.569411 2641.4137 2641.4137
2 1298.5889 2.3941239e-09 0.95200585 66.566836 0.022215203 0.12109826  0.11945684 0.67502837 3.1756025 -22.569411 -22.569411 2642.3166 2642.3166
2 1298.1715 2.3721737e-09 0.95281921 66.602773 0.022217047 0.12123323  0.11369231 0.67507055 3.1663918 -22.569411 -22.569411 2641.4817 2641.4817
3 1298.1677 2.3128726e-09  0.9512449 66.058983 0.022290659 0.12232846  0.10085266 0.66702047 3.1410754 -22.569411 -22.569411 2641.4741 2641.4741
2 1298.2096 2.3118373e-09 0.95149676 66.062371 0.022266395 0.12227096  0.10080479 0.66724197 3.1406277 -22.569411 -22.569411 2641.5579 2641.5579
3 1298.2113 2.2946964e-09 0.95123562 65.909387 0.022223216 0.12252905 0.096783111  0.6652007 3.1331857 -22.569411 -22.569411 2641.5614 2641.5614
5 1300.4006 2.3144717e-09 0.94470726 64.738714 0.022098442 0.12523416 0.097802284 0.64682615 3.1417665 -22.569411 -22.569411   2645.94   2645.94
4  1301.384 2.3280548e-09 0.94593671 64.701904 0.022032647 0.12503443  0.10149699 0.64705845 3.1476182 -22.569411 -22.569411 2647.9068 2647.9068
3  1299.223 2.3839748e-09 0.94699878 65.663405 0.022118426 0.12298998  0.11509866 0.66186163 3.1713543 -22.569411 -22.569411 2643.5848 2643.5848
1 1298.6296 2.3493033e-09 0.94985582 66.105908 0.022212781 0.12195598  0.10780313  0.6685236 3.1567039 -22.569411 -22.569411 2642.3981 2642.3981
8 1299.3759 2.3427405e-09 0.94903464 66.373538 0.022313167 0.12124446  0.10717843 0.67257857 3.1539065 -22.569411 -22.569411 2643.8906 2643.8906
 1 1299.3861 2.3421682e-09 0.94905524  66.37329 0.022313592  0.1212394  0.10707774 0.67258664 3.1536622 -22.569411 -22.569411 2643.9109 2643.9109
 6 1299.3024  2.276381e-09 0.95098062 66.663496 0.022399275 0.12088228 0.092536346 0.67604189  3.125172 -22.569411 -22.569411 2643.7436 2643.7436
 3 1299.3632 2.1642891e-09 0.94873162 66.199959 0.022393724 0.12199014 0.066126571 0.66897396 3.0746771 -22.569411 -22.569411 2643.8653 2643.8653
 2 1298.4089 2.2057874e-09 0.95579233 67.349521 0.022402707 0.11919256 0.079642874 0.68632558 3.0936696 -22.569411 -22.569411 2641.9567 2641.9567
 1  1298.733  2.190824e-09   0.952613 67.103648 0.022429076 0.11986247 0.074908891 0.68247642 3.0868628 -22.569411 -22.569411 2642.6048 2642.6048
12 1298.9759 2.0907756e-09 0.94824096 65.697218 0.022304917 0.12352389 0.048944177 0.66054051 3.0401202 -22.569411 -22.569411 2643.0906 2643.0906
 1 1299.0642 2.0996552e-09 0.94859686 65.898629 0.022339982 0.12309465 0.051536704 0.66352006 3.0443582 -22.569411 -22.569411 2643.2672 2643.2672
 1 1299.8164 2.0209069e-09 0.94011822 64.570792  0.02205647 0.12585963 0.028943877 0.64358735 3.0061315 -22.569411 -22.569411 2644.7716 2644.7716
