#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_857_0003
      3     410.89801 2.0927424e-09 0.97094625 67.662493 0.022324561 0.11854115 0.070245635 0.69081421 3.0410605     -22.569411        -22.569411 866.93485                  866.93485
      3      410.3911 2.1494525e-09 0.97112546 67.998593 0.022430531 0.11795755 0.084293459 0.69489608 3.0677982     -22.569411        -22.569411 865.92102                  865.92102
      8     410.71395 2.0921339e-09 0.97213367 68.056726 0.022357676 0.11763621 0.071500835 0.69626817 3.0407697     -22.569411        -22.569411 866.56672                  866.56672
      7     410.41982  2.085836e-09 0.97232266 67.859208 0.022264949 0.11794842 0.069534089 0.69402082 3.0377548     -22.569411        -22.569411 865.97847                  865.97847
      5     411.59098 2.1048276e-09  0.9763774 68.042117 0.022304617 0.11806913  0.07509237 0.69531724 3.0468186     -22.569411        -22.569411 868.32078                  868.32078
      1     412.04803 2.0791665e-09  0.9738415 67.388011  0.02222304 0.11927349 0.068304812 0.68690122 3.0345522     -22.569411        -22.569411 869.23488                  869.23488
      1     413.00907 2.1039677e-09 0.96532975 66.848999 0.022119057 0.12016905 0.070153244 0.68006041   3.04641     -22.569411        -22.569411 871.15696                  871.15696
      6     412.93325 2.0954695e-09  0.9655143 66.929554 0.022151561 0.11999286 0.068350255 0.68115085 3.0423627     -22.569411        -22.569411 871.00532                  871.00532
      2     412.46827 2.0930001e-09 0.96573685 66.917413  0.02214918 0.12002442 0.067875731 0.68096999 3.0411836     -22.569411        -22.569411 870.07536                  870.07536
      7     412.45978 2.0959831e-09 0.96578588 66.934774 0.022153314 0.11999612  0.06858281 0.68118939 3.0426078     -22.569411        -22.569411 870.05839                  870.05839
      1     414.80845 2.0647093e-09 0.96360652 66.619706  0.02211273 0.12068322 0.060745783 0.67671002 3.0275746     -22.569411        -22.569411 874.75571                  874.75571
      1      415.2353 2.1108955e-09 0.96298735 66.274295 0.021998839 0.12129466 0.070943597 0.67219859 3.0496974     -22.569411        -22.569411 875.60941                  875.60941
      1     415.14306 2.1113923e-09  0.9631028 66.292035 0.021998347 0.12125832 0.071106399  0.6724578 3.0499327     -22.569411        -22.569411 875.42495                  875.42495
      2     413.05273 2.1756143e-09 0.96520786 66.693343 0.022104525 0.12049389  0.08768358 0.67786762 3.0798961     -22.569411        -22.569411 871.24428                  871.24428
      8     412.83211 2.2011429e-09 0.96599207 66.718656 0.022102127 0.12038483 0.093702002  0.6783624 3.0915618     -22.569411        -22.569411 870.80304                  870.80304
      3     412.63709 2.1443502e-09 0.96627534 66.759122 0.022226231 0.12043412 0.081117393 0.67836314 3.0654217     -22.569411        -22.569411 870.41301                  870.41301
      1     412.50934  2.144575e-09 0.96644059 66.771822 0.022226136 0.12040881 0.081225448 0.67854246 3.0655265     -22.569411        -22.569411 870.15751                  870.15751
      4     410.78893 2.1571828e-09  0.9690443 67.291412 0.022343193 0.11949636 0.085320044 0.68524412 3.0713882     -22.569411        -22.569411 866.71668                  866.71668
      1     411.71486 2.1542067e-09 0.96737053 66.938387 0.022336914 0.12038098 0.083421387 0.67995515 3.0700076     -22.569411        -22.569411 868.56854                  868.56854
      2     411.82212 2.1405681e-09 0.96751403 66.938907 0.022336179 0.12034529 0.080284684 0.68004141 3.0636564     -22.569411        -22.569411 868.78306                  868.78306
 3 411.45187 2.1521317e-09 0.96887266 67.204482 0.022365071 0.11973319 0.083718589 0.68385649  3.069044 -22.569411 -22.569411 868.04257 868.04257
 4 411.35811 2.1144289e-09 0.96818931 67.157902 0.022378543 0.11990705  0.07443017 0.68300244 3.0513699 -22.569411 -22.569411 867.85505 867.85505
 4 411.35906 2.1161926e-09 0.96816407 67.152531 0.022378748 0.11992414  0.07483385 0.68291339 3.0522036 -22.569411 -22.569411 867.85695 867.85695
 1 411.94539 2.0957813e-09 0.96814422  67.02806 0.022367763 0.12019845 0.070010271  0.6811485 3.0425115 -22.569411 -22.569411 869.02961 869.02961
11 411.99391 2.0941666e-09 0.96804484 67.048145 0.022378128 0.12018327 0.069681618 0.68135022 3.0417407 -22.569411 -22.569411 869.12664 869.12664
 1 411.14122 2.1021261e-09 0.96778175 67.118722 0.022394537 0.12014593  0.07134808 0.68206647 3.0455344 -22.569411 -22.569411 867.42126 867.42126
 4 411.52855 2.0957798e-09 0.96742289 67.085522 0.022400536 0.12023204 0.069786642 0.68154705 3.0425108 -22.569411 -22.569411 868.19592 868.19592
 5 411.52581 2.0927189e-09 0.96761674 67.107161 0.022400413 0.12018092 0.069164294 0.68186618 3.0410492 -22.569411 -22.569411 868.19045 868.19045
 1 411.38869 2.1272047e-09 0.96783546 67.385999 0.022459474  0.1196736 0.077721497 0.68548072 3.0573939 -22.569411 -22.569411 867.91621 867.91621
 3 411.34362 2.1304917e-09 0.96780332 67.393736 0.022461815 0.11965424  0.07847043 0.68559042 3.0589379 -22.569411 -22.569411 867.82606 867.82606
 1 411.54025  2.118325e-09 0.96744845 67.337608 0.022466762 0.11980427 0.075360204 0.68472427 3.0532108 -22.569411 -22.569411 868.21932 868.21932
 1 411.48598 2.1395127e-09 0.96426208 66.835082 0.022384841 0.12099276 0.078228318 0.67748813 3.0631632 -22.569411 -22.569411 868.11079 868.11079
18 411.74779 2.1470516e-09 0.96416147 66.896155 0.022413108 0.12093866 0.079996055 0.67813447 3.0666807 -22.569411 -22.569411  868.6344  868.6344
 2 410.60362  2.171454e-09  0.9689348 67.824834 0.022503467 0.11879826 0.088400124  0.6913447 3.0779821 -22.569411 -22.569411 866.34607 866.34607
11 411.59752 2.1573951e-09 0.96770619 67.650423 0.022534327 0.11935956 0.084237196 0.68845725 3.0714866 -22.569411 -22.569411 868.33387 868.33387
 5 409.42034 2.2042957e-09 0.97325337 67.943893 0.022276626 0.11809022 0.097230309 0.69445062 3.0929931 -22.569411 -22.569411 863.97949 863.97949
 6 409.31115 2.1830552e-09 0.97262419 67.774505 0.022286236 0.11853422 0.091889685 0.69193387 3.0833105 -22.569411 -22.569411 863.76113 863.76113
 5 409.14896 2.1837552e-09 0.97163802 67.871828 0.022305855 0.11827034 0.091952548 0.69334697  3.083631 -22.569411 -22.569411 863.43674 863.43674
 1 409.02915 2.1422658e-09 0.97169308 67.891567 0.022320672 0.11822559 0.082517855  0.6935902 3.0644491 -22.569411 -22.569411 863.19712 863.19712
 2  409.1942 2.1346192e-09  0.9720572 67.924132 0.022328376 0.11824533 0.080670247 0.69382444 3.0608734 -22.569411 -22.569411 863.52722 863.52722
1 409.08404 2.1496265e-09 0.97047298 67.696053 0.022317581    0.11883 0.083482915 0.69050561 3.0678792 -22.569411 -22.569411 863.30691 863.30691
8 409.71827 2.0923654e-09 0.96994478 67.134148 0.022207168 0.11990103 0.069613393 0.68317168 3.0408803 -22.569411 -22.569411 864.57536 864.57536
1 409.54131 2.1377086e-09 0.97069847 67.843317 0.022370974  0.1186464 0.080778255 0.69213065 3.0623196 -22.569411 -22.569411 864.22144 864.22144
9 409.82305 2.1036903e-09 0.96997324 67.704157 0.022400026  0.1190304 0.072413037 0.68996266 3.0462782 -22.569411 -22.569411 864.78493 864.78493
5 409.87246 2.1041497e-09 0.96994376 67.719365 0.022406648 0.11900461 0.072530514  0.6901437 3.0464965 -22.569411 -22.569411 864.88374 864.88374
7 409.80096 2.1323805e-09 0.97044534 67.750135 0.022333582 0.11874224 0.079777324 0.69115586  3.059824 -22.569411 -22.569411 864.74075 864.74075
7 409.41261 2.1358136e-09 0.96990103 67.652403 0.022342617 0.11902402 0.079705387 0.68962749 3.0614328 -22.569411 -22.569411 863.96405 863.96405
6 409.44296 2.1106345e-09 0.96857611 67.366427 0.022302605 0.11965079 0.073344589 0.68569386 3.0495737 -22.569411 -22.569411 864.02475 864.02475
9 409.29152 2.1085996e-09  0.9680463 67.224265 0.022290693 0.11994204 0.072524083 0.68374498 3.0486091 -22.569411 -22.569411 863.72187 863.72187
1 409.81165 2.1009336e-09 0.96954377 66.899202 0.022196433 0.12055461 0.070911299 0.67950604 3.0449669 -22.569411 -22.569411 864.76213 864.76213
2 409.97503 2.1179713e-09 0.96963307 67.042671 0.022209647 0.12027328 0.074595698 0.68147278 3.0530438 -22.569411 -22.569411 865.08888 865.08888
7 409.54993 2.0942144e-09  0.9715283 67.730385 0.022370679 0.11871203 0.070843217 0.69096071 3.0417636 -22.569411 -22.569411 864.23868 864.23868
9 409.90268 2.0860457e-09 0.97086082 67.697805 0.022398057 0.11889877 0.068812634 0.69019598 3.0378554 -22.569411 -22.569411 864.94418 864.94418
2 410.12606 2.0948367e-09 0.96978937 67.732953 0.022401458 0.11890739 0.070505203 0.69049123 3.0420607 -22.569411 -22.569411 865.39094 865.39094
3 410.10236 2.0952432e-09  0.9698731 67.744701  0.02240023 0.11887571 0.070635808 0.69067026 3.0422547 -22.569411 -22.569411 865.34354 865.34354
8 410.89607 2.0914484e-09 0.97089452 67.992811 0.022450026 0.11836435 0.070418723 0.69392208 3.0404419 -22.569411 -22.569411 866.93096 866.93096
3 413.05344  2.180923e-09 0.97297759 68.767797 0.022603032  0.1167249 0.092264166  0.7039252 3.0823333 -22.569411 -22.569411  871.2457  871.2457
5 412.14213 2.2495769e-09 0.96993166 68.037887 0.022533472 0.11814925  0.10690294 0.69461191 3.1133272 -22.569411 -22.569411 869.42308 869.42308
6 411.25787 2.2029255e-09 0.97369327 68.045727 0.022425115 0.11780675 0.098339353   0.695656 3.0923713 -22.569411 -22.569411 867.65456 867.65456
2 411.31833 2.1920559e-09 0.97340489 67.952041 0.022417627 0.11802383 0.095654643  0.6943623  3.087425 -22.569411 -22.569411 867.77548 867.77548
 1 410.40565 2.1017328e-09 0.97155459 67.350054 0.022247519 0.11968814 0.071545509 0.68558012 3.0453472 -22.569411 -22.569411 865.95011 865.95011
 4 410.24185 2.1735132e-09 0.97098809 67.520733  0.02221993 0.11916734 0.088453841 0.68837055 3.0789299 -22.569411 -22.569411 865.62253 865.62253
 2 410.07027 2.1550522e-09 0.97217951 67.493876 0.022153883 0.11905615 0.084909926 0.68851156    3.0704 -22.569411 -22.569411 865.27936 865.27936
 1   410.191 2.1030991e-09 0.97375279 67.834668  0.02230302 0.11852345 0.073338655 0.69246702 3.0459971 -22.569411 -22.569411 865.52081 865.52081
21 409.73364 2.1344269e-09 0.97295253 67.713521 0.022348728 0.11877428   0.0807339 0.69071887 3.0607833 -22.569411 -22.569411  864.6061  864.6061
 3 409.84395 2.1159826e-09 0.97126023 67.484975 0.022326217 0.11928868 0.075350741  0.6875404 3.0521044 -22.569411 -22.569411 864.82672 864.82672
 2 410.89371 2.1776604e-09 0.97091832 67.427496 0.022330191  0.1193128  0.08975956 0.68694568 3.0808362 -22.569411 -22.569411 866.92624 866.92624
 2 411.00524 2.1940474e-09 0.97274647  67.80122 0.022356315 0.11840972 0.094512544 0.69229496 3.0883331 -22.569411 -22.569411  867.1493  867.1493
