#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_857_0003
      2     412.93276 2.2067858e-09 0.96398417 66.729551 0.022150572  0.1208919 0.093243235 0.67721987 3.0941222     -22.569411        -22.569411 871.00435                  871.00435
 1 412.37873 2.2032226e-09 0.96480624 66.852631 0.022156785  0.1205993 0.092848144 0.67904808 3.0925062 -22.569411 -22.569411 869.89629 869.89629
 4 412.83183 2.2402853e-09 0.96617123 66.940804 0.022138427 0.12043006  0.10188971 0.68031166 3.1091883 -22.569411 -22.569411 870.80248 870.80248
 1 411.39838 2.2419124e-09 0.96830332 67.572827 0.022257011 0.11906436  0.10369251 0.68899518 3.1099143 -22.569411 -22.569411 867.93559 867.93559
 2  411.9862 2.2618442e-09  0.9671309 67.392452  0.02229642 0.11938046  0.10827787  0.6865454 3.1187656 -22.569411 -22.569411 869.11123 869.11123
 8 412.96251 2.2758251e-09 0.96679534  67.40968 0.022287526 0.11929519  0.11139707 0.68691281 3.1249278 -22.569411 -22.569411 871.06384 871.06384
 6 410.02161 2.1807225e-09 0.96820317  67.28546 0.022292816 0.11966257 0.089346937 0.68493257 3.0822413 -22.569411 -22.569411 865.18204 865.18204
 1 410.45478 2.0460631e-09 0.96856292 67.226315 0.022286137 0.12007202  0.05723497 0.68348674 3.0185026 -22.569411 -22.569411 866.04838 866.04838
 2 410.77259 2.1795811e-09 0.97181747 67.457906 0.022153556 0.11919969 0.090693824 0.68786459 3.0817178 -22.569411 -22.569411   866.684   866.684
 3 410.91049 2.1682213e-09 0.97231799 67.569704 0.022132685 0.11882736 0.088414273 0.68975783 3.0764922 -22.569411 -22.569411  866.9598  866.9598
 2 412.71099 2.1384493e-09  0.9730642 67.398953 0.022048207 0.11921045 0.081047734 0.68752652  3.062666 -22.569411 -22.569411 870.56079 870.56079
 4 410.22964 2.1521582e-09 0.96981344  67.01525 0.022187828  0.1203833 0.083046475 0.68101565 3.0690563 -22.569411 -22.569411 865.59811 865.59811
 2 410.11807 2.1413317e-09 0.97054451 67.135019 0.022208235 0.12012606 0.080925546 0.68267826  3.064013 -22.569411 -22.569411 865.37497 865.37497
10  409.2296 2.1427392e-09 0.97131626 67.461855 0.022207448 0.11917672 0.081955826 0.68783318 3.0646701 -22.569411 -22.569411 863.59802 863.59802
12 409.83953 2.1885606e-09 0.97460544 67.968356 0.022232636 0.11797387 0.094066475 0.69501761 3.0858292 -22.569411 -22.569411 864.81789 864.81789
 6 409.61413 2.1762071e-09 0.97401538 67.791763 0.022249794 0.11844568 0.090928074 0.69236266 3.0801686 -22.569411 -22.569411 864.36708 864.36708
 3 411.48726 2.2026517e-09 0.96631012 67.117519 0.022305615 0.11999494 0.094623165 0.68258766  3.092247 -22.569411 -22.569411 868.11335 868.11335
 4  410.3256 2.0628808e-09 0.96950374 66.784631 0.022161266  0.1207974 0.061223722 0.67793996 3.0266885 -22.569411 -22.569411 865.79003 865.79003
 3 411.20914 2.0816087e-09 0.96940169 66.771059 0.022188403 0.12103473 0.065324599 0.67721582 3.0357261 -22.569411 -22.569411  867.5571  867.5571
 1 411.31552 2.1026658e-09  0.9665296 66.416294 0.022194618 0.12185353 0.069220041   0.671888 3.0457911 -22.569411 -22.569411 867.76986 867.76986
11  410.4389 2.1153131e-09 0.96784006 66.645914 0.022202347 0.12130231 0.073206517 0.67536866 3.0517879 -22.569411 -22.569411 866.01662 866.01662
 4 410.76621 2.1312283e-09 0.96823054 66.577456 0.022155601 0.12130676 0.077248714 0.67479612 3.0592836 -22.569411 -22.569411 866.67125 866.67125
 3 410.21317 2.1274013e-09 0.96826582 66.838968 0.022163369  0.1206109 0.077044603 0.67887613 3.0574863 -22.569411 -22.569411 865.56516 865.56516
13 410.00698  2.151037e-09 0.96974978 67.020318 0.022129603 0.12006183 0.083180959 0.68190923 3.0685352 -22.569411 -22.569411 865.15278 865.15278
 1 410.07572 2.1308881e-09 0.96962674  66.93741  0.02213515 0.12030791 0.078314628 0.68055918  3.059124 -22.569411 -22.569411 865.29026 865.29026
 5 409.76302 2.1339911e-09 0.96710454 66.768241 0.022220442 0.12092113 0.077815304 0.67737154 3.0605791 -22.569411 -22.569411 864.66486 864.66486
 3 410.18259 2.1806582e-09 0.96997388 67.281595 0.022263682   0.119422 0.090378745 0.68549218 3.0822119 -22.569411 -22.569411   865.504   865.504
 3 410.07024  2.202447e-09 0.96925234 67.292955 0.022299491 0.11953609 0.095245741 0.68526733 3.0921541 -22.569411 -22.569411  865.2793  865.2793
 1 410.05268 2.2020648e-09 0.96930205 67.298051 0.022300298 0.11952706 0.095178799 0.68533314 3.0919806 -22.569411 -22.569411 865.24418 865.24418
 1 410.03138 2.1868251e-09 0.96940391 67.402932 0.022304414 0.11923049  0.09230592 0.68695536 3.0850359 -22.569411 -22.569411 865.20158 865.20158
 6  410.0969 2.1919657e-09 0.97006363 67.501189 0.022311632 0.11897798 0.093876978 0.68840442 3.0873838 -22.569411 -22.569411 865.33262 865.33262
 1 410.13369 2.2069867e-09  0.9758129 68.268535 0.022274038 0.11692336 0.099971269 0.69985892 3.0942132 -22.569411 -22.569411  865.4062  865.4062
 3 410.43297 2.2208418e-09  0.9759508 68.289909 0.022277522 0.11686142  0.10331485 0.70017214 3.1004714 -22.569411 -22.569411 866.00475 866.00475
 2 410.98667 2.1930557e-09 0.97631834 68.231793 0.022280026 0.11691545 0.097202053 0.69953973  3.087881 -22.569411 -22.569411 867.11217 867.11217
 4 410.55508 2.1626126e-09 0.97533771 68.085629  0.02229439 0.11732662 0.089258245 0.69733036 3.0739021 -22.569411 -22.569411 866.24898 866.24898
 2 410.55146 2.1581145e-09 0.97463793 68.035597 0.022307975 0.11744995 0.088042446 0.69658925   3.07182 -22.569411 -22.569411 866.24174 866.24174
 3 410.59723 2.1574568e-09 0.97463094 68.037497 0.022307867 0.11743934 0.087884118 0.69662935 3.0715152 -22.569411 -22.569411 866.33328 866.33328
 5 410.10375 2.1590589e-09 0.97117445 67.691938 0.022318715 0.11849692 0.086044841 0.69119241 3.0722575 -22.569411 -22.569411 865.34633 865.34633
 1 411.29112 2.1231921e-09 0.97170172 68.032842 0.022294091 0.11783648 0.077589216 0.69575956 3.0555058 -22.569411 -22.569411 867.72107 867.72107
 2 411.62956 2.1373758e-09 0.97078299 67.937296 0.022284798 0.11806085 0.080445993  0.6944372 3.0621639 -22.569411 -22.569411 868.39795 868.39795
 3 410.44345 2.2021265e-09 0.97551717  68.43834 0.022383789 0.11725777 0.097936666 0.70039818 3.0920086 -22.569411 -22.569411 866.02572 866.02572
 1 411.06498 2.2029966e-09 0.97617999 68.497937 0.022367716 0.11713231 0.098168149 0.70122095 3.0924036 -22.569411 -22.569411 867.26879 867.26879
 9 410.71711 2.2213134e-09 0.97500059 67.978518 0.022255083 0.11810202  0.10155575 0.69478288 3.1006837 -22.569411 -22.569411 866.57304 866.57304
 1 414.21608 2.2264918e-09 0.97617418 67.608799 0.022229778 0.11886766  0.10275583 0.68981594 3.1030123 -22.569411 -22.569411 873.57099 873.57099
 3 413.51385 2.1329429e-09 0.97451715 67.338722 0.022291974 0.11957917 0.080716785 0.68561657 3.0600877 -22.569411 -22.569411 872.16652 872.16652
 2 413.42903 2.1431797e-09 0.97438193 67.334066 0.022291816 0.11957165 0.083170372 0.68559002 3.0648757 -22.569411 -22.569411 871.99689 871.99689
 1 414.14394 2.2364382e-09 0.98205826 69.028884 0.022347986 0.11562815  0.10915047 0.70899759 3.1074696 -22.569411 -22.569411 873.42671 873.42671
 1 415.59031 2.2402406e-09 0.98087984 68.902582 0.022373202 0.11624048  0.10910719 0.70658687 3.1091684 -22.569411 -22.569411 876.31944 876.31944
 6 414.61369 2.2905479e-09  0.9770825 68.439214 0.022275458 0.11717052  0.11858174 0.70082338 3.1313761 -22.569411 -22.569411  874.3662  874.3662
 1 412.86205 2.2424626e-09 0.97546827  68.29634 0.022277589 0.11759768    0.106503 0.69864999 3.1101597 -22.569411 -22.569411 870.86292 870.86292
 2 413.63994 2.2509867e-09 0.97828367 68.864632 0.022323006 0.11624879  0.11016788 0.70635171 3.1139537 -22.569411 -22.569411  872.4187  872.4187
 4  413.1189 2.1719313e-09 0.97908655  68.34722 0.022125822 0.11684115 0.092168589 0.70104289 3.0782019 -22.569411 -22.569411 871.37662 871.37662
 2 411.81746 2.1149439e-09 0.97523271  67.79964  0.02224975 0.11833616 0.077826907 0.69267248 3.0516134 -22.569411 -22.569411 868.77374 868.77374
10 411.48122 2.1298755e-09 0.97646878  67.80677 0.022201124  0.1182619 0.081375361 0.69300438 3.0586486 -22.569411 -22.569411 868.10127 868.10127
 4 411.97148  2.036529e-09 0.97475841 67.904478 0.022344622 0.11810142  0.05864237 0.69392406  3.013832 -22.569411 -22.569411 869.08179 869.08179
 1 412.51102  2.021672e-09 0.97406176 67.664348 0.022299708 0.11857142 0.054655476 0.69081931   3.00651 -22.569411 -22.569411 870.16087 870.16087
 2 412.71328  2.235849e-09 0.96828575 67.276576 0.022269091 0.11952095  0.10181874 0.68521466 3.1072061 -22.569411 -22.569411 870.56539 870.56539
 4 411.86939 2.2959123e-09  0.9740475 68.056137  0.02218923  0.1173152  0.11883704 0.69731968 3.1337154 -22.569411 -22.569411  868.8776  868.8776
 4 411.87315  2.296084e-09  0.9740779 68.056317 0.022188452 0.11731457  0.11889143 0.69732431 3.1337902 -22.569411 -22.569411 868.88512 868.88512
 1 412.26887 2.2833886e-09 0.97423003   68.2108 0.022258139 0.11684111  0.11672069 0.69956159 3.1282457 -22.569411 -22.569411 869.67656 869.67656
 2 413.03606 2.1930588e-09 0.97491769 68.082787 0.022318682 0.11742109 0.095406169 0.69704887 3.0878824 -22.569411 -22.569411 871.21094 871.21094
 3 411.27328  2.250445e-09 0.97516002 68.192356 0.022393814 0.11737872  0.10925288 0.69795119 3.1137131 -22.569411 -22.569411 867.68538 867.68538
 8 410.48724 2.2477967e-09 0.97741156 68.911801 0.022411694 0.11585482  0.10984711 0.70739643 3.1125356 -22.569411 -22.569411 866.11331 866.11331
 2 410.52569 2.2488247e-09 0.97742996 68.920758 0.022405334 0.11578235  0.11010626 0.70763844 3.1129928 -22.569411 -22.569411 866.19021 866.19021
 5 410.54722   2.07076e-09 0.97227727 67.677898 0.022211042 0.11851614  0.06506047 0.69125738 3.0305008 -22.569411 -22.569411 866.23327 866.23327
14 411.69566  2.036052e-09 0.96979386   67.1953 0.022108726 0.11959951 0.055505564 0.68463389 3.0135977 -22.569411 -22.569411 868.53015 868.53015
 6 411.57964  2.142152e-09 0.96423161 66.710008 0.022250688 0.12142555 0.077928583 0.67560659  3.064396 -22.569411 -22.569411 868.29811 868.29811
 9 411.22044 2.1296648e-09 0.96539546 66.802076 0.022248143 0.12122571 0.075470185 0.67695366 3.0585497 -22.569411 -22.569411 867.57971 867.57971
 2 411.01643 2.1282896e-09 0.96556268  66.81407 0.022238114  0.1211505 0.075284715 0.67726059 3.0579037 -22.569411 -22.569411 867.17169 867.17169
 7 411.06871 2.1093755e-09 0.96567215 66.940621 0.022267518 0.12089693 0.071077916 0.67897996  3.048977 -22.569411 -22.569411 867.27623 867.27623
 7 414.67039 2.1074113e-09 0.96503862 66.521057 0.022180463 0.12197159 0.068854863 0.67268585 3.0480454 -22.569411 -22.569411 874.47961 874.47961
 4 413.19689 2.2253975e-09 0.96719278 67.041972 0.022260975 0.12060838 0.098119267 0.68060638 3.1025206 -22.569411 -22.569411  871.5326  871.5326
 2 412.07969 2.2341321e-09 0.96767835 67.114243 0.022246993 0.12040051  0.10078443 0.68178642 3.1064379 -22.569411 -22.569411 869.29821 869.29821
 3 412.62373 2.0913439e-09 0.96682332 66.391491 0.022188226 0.12214175  0.06611636  0.6710034  3.040392 -22.569411 -22.569411 870.38629 870.38629
 4 412.69966 2.0375442e-09  0.9660752 66.419852 0.022131509 0.12206026 0.052821181 0.67159759 3.0143303 -22.569411 -22.569411 870.53814 870.53814
 2 412.69857 2.0275864e-09 0.96649264 66.393157 0.022099023 0.12201758 0.050572854 0.67150398 3.0094312 -22.569411 -22.569411 870.53595 870.53595
10 413.21029 2.0166401e-09  0.9663732 66.509136 0.022103645 0.12173791 0.048086233 0.67327044 3.0040179 -22.569411 -22.569411  871.5594  871.5594
 2  413.1997 2.0949277e-09 0.96606311 66.899461 0.022294933 0.12119506 0.066835878 0.67785743 3.0421041 -22.569411 -22.569411 871.53822 871.53822
 1 412.69527 2.0745142e-09 0.96977808 67.326741 0.022358051 0.12007521 0.063836511 0.68426458 3.0323121 -22.569411 -22.569411 870.52937 870.52937
 3 412.33095  2.060596e-09 0.97015018 67.375759 0.022370866 0.12002089   0.0607793 0.68481527 3.0255804 -22.569411 -22.569411 869.80071 869.80071
 5 412.85861 2.0609355e-09 0.97074294 67.411221 0.022381378 0.11996421 0.061058134 0.68524838 3.0257451 -22.569411 -22.569411 870.85604 870.85604
 1 412.76999 2.1005601e-09 0.97093524 67.791213 0.022416985 0.11831239 0.072321956 0.69228389 3.0447891 -22.569411 -22.569411 870.67881 870.67881
 1 412.61311 2.0485453e-09 0.97269622  67.88901 0.022401464 0.11800283 0.060994957 0.69387516  3.019715 -22.569411 -22.569411 870.36504 870.36504
14 412.60527 2.0483987e-09 0.97270647 67.914853 0.022405803 0.11795183 0.061012192 0.69420924 3.0196435 -22.569411 -22.569411 870.34936 870.34936
 4 411.40659 2.1502718e-09 0.96815746  67.09567 0.022303211 0.12010157  0.08325079 0.68214936 3.0681794 -22.569411 -22.569411 867.95199 867.95199
 6 410.61497 2.1105414e-09 0.96878056  66.97718 0.022275632  0.1202273 0.073759908 0.68080497 3.0495296 -22.569411 -22.569411 866.36876 866.36876
 5 410.46282  2.127359e-09 0.97213305 67.226314 0.022191245   0.119352 0.078947689 0.68528988 3.0574664 -22.569411 -22.569411 866.06446 866.06446
 4 410.67769 2.1082597e-09 0.97113661 67.047218 0.022169206 0.11973459 0.074004836 0.68280426 3.0484479 -22.569411 -22.569411  866.4942  866.4942
14 409.94168 2.1163155e-09 0.97031728 67.144793  0.02221287 0.11963663 0.075777522 0.68384593 3.0522617 -22.569411 -22.569411 865.02218 865.02218
 3 410.89957 2.1106552e-09 0.96767234 66.742362 0.022122181 0.12039254 0.073152743  0.6785285 3.0495835 -22.569411 -22.569411 866.93797 866.93797
 9 410.76341  2.159647e-09 0.96930308  66.82918 0.022066461  0.1202193 0.084795485 0.67987588 3.0725299 -22.569411 -22.569411 866.66563 866.66563
 1 411.22483 2.0929919e-09 0.96745446 66.536452 0.022060952 0.12082878 0.068431769 0.67568864 3.0411797 -22.569411 -22.569411 867.58849 867.58849
 6 411.55168 2.0926781e-09 0.96877327 66.744574 0.022038581 0.12021249 0.069145457 0.67914166 3.0410297 -22.569411 -22.569411 868.24218 868.24218
 8 411.35064 2.0600033e-09 0.96772515 66.551032 0.022075343 0.12080989 0.060615032 0.67584089 3.0252927 -22.569411 -22.569411  867.8401  867.8401
 6 412.62978  2.092257e-09 0.96556604 66.672255 0.022137953 0.12046151   0.0680741 0.67766146 3.0408285 -22.569411 -22.569411 870.39839 870.39839
 1 414.71565 2.0589217e-09 0.96368757  65.92324 0.021969011 0.12209518 0.058526121 0.66692468 3.0247675 -22.569411 -22.569411 874.57012 874.57012
 3 415.46828 2.0994978e-09 0.96786144  66.42351 0.021912255 0.12097278 0.068781709 0.67459549 3.0442833 -22.569411 -22.569411 876.07539 876.07539
 2 416.10991 2.2574464e-09 0.97008005  66.88094 0.021909069 0.11979762  0.10748658 0.68166575 3.1168194 -22.569411 -22.569411 877.35864 877.35864
 1 415.94833 2.2608509e-09 0.96992934 66.904195 0.021921682 0.11979171  0.10822117 0.68187204 3.1183264 -22.569411 -22.569411 877.03549 877.03549
 6 415.18065 2.2469692e-09 0.96991818 66.932417 0.021932562 0.11971609  0.10502453 0.68228478 3.1121674 -22.569411 -22.569411 875.50012 875.50012
 4 414.96435 2.2310668e-09 0.96966695 66.717187 0.021920542 0.12029618  0.10097524 0.67895535 3.1050649 -22.569411 -22.569411 875.06752 875.06752
 9 414.27847 2.2553239e-09 0.97018361 67.166408 0.022037271 0.11959072  0.10737924 0.68454039 3.1158787 -22.569411 -22.569411 873.69577 873.69577
 3 411.22677 2.1803508e-09 0.96853738 67.099853 0.022094533   0.119602 0.089970972 0.68376205 3.0820709 -22.569411 -22.569411 867.59237 867.59237
 5 412.36852 2.1537876e-09 0.96488076 66.698632 0.022078166 0.12067298 0.081700353  0.6775754  3.069813 -22.569411 -22.569411 869.87586 869.87586
 2 413.45551 2.1249127e-09 0.96197876 66.332589 0.022104479 0.12192543 0.072848193 0.67110082 3.0563158 -22.569411 -22.569411 872.04985 872.04985
 3 413.33706 2.1307011e-09 0.96135456 66.423126 0.022192428  0.1217986  0.07410367 0.67208495 3.0590362 -22.569411 -22.569411 871.81293 871.81293
 2 412.55449 2.1142145e-09 0.96557714 66.763989 0.022415145 0.12157539 0.072077042 0.67542584 3.0512685 -22.569411 -22.569411 870.24781 870.24781
 5 415.54737 2.2482658e-09 0.96689397 67.263347 0.022501635 0.12061161  0.10371462 0.68216622 3.1127442 -22.569411 -22.569411 876.23355 876.23355
 4 416.16151 2.2221277e-09 0.97716996 68.935451 0.022630738 0.11642907  0.10293062 0.70592781 3.1010502 -22.569411 -22.569411 877.46183 877.46183
 2 415.73284 2.2139648e-09 0.97741384 69.015156 0.022625023 0.11621533  0.10125752 0.70706741   3.09737 -22.569411 -22.569411 876.60451 876.60451
 4 414.07393 2.1438887e-09 0.97526415 68.354091 0.022577263 0.11788479  0.08397236 0.69790309 3.0652064 -22.569411 -22.569411 873.28668 873.28668
 2  414.4936 2.1731992e-09 0.97508437 68.304677  0.02256451 0.11803279 0.090481435 0.69717596 3.0787855 -22.569411 -22.569411 874.12603 874.12603
 2 414.49241 2.2398648e-09 0.97744717  68.90062 0.022640098 0.11659042  0.10778425 0.70527081 3.1090006 -22.569411 -22.569411 874.12364 874.12364
 2 412.96653 2.2218256e-09 0.97907786 68.762999 0.022488392 0.11643507  0.10411508 0.70473929 3.1009143 -22.569411 -22.569411 871.07188 871.07188
10 411.31603 2.1752767e-09  0.9766248 68.244621 0.022408026 0.11765823 0.092176675 0.69778298  3.079741 -22.569411 -22.569411 867.77089 867.77089
 3 411.93584 2.1214039e-09 0.97425106 68.326814 0.022329904 0.11683592 0.078982929 0.70043835 3.0546632 -22.569411 -22.569411  869.0105  869.0105
 2 411.82649 2.1398138e-09 0.97301927  68.36555 0.022413778 0.11690909 0.083042715 0.70044172 3.0633039 -22.569411 -22.569411 868.79181 868.79181
 9   412.267 2.1698695e-09 0.97247953 68.470859 0.022397531 0.11665152 0.089916211 0.70194652 3.0772521 -22.569411 -22.569411 869.67282 869.67282
 2 412.37162 2.2182273e-09 0.96995457 68.030588 0.022330302 0.11782296  0.10044637 0.69569036 3.0992934 -22.569411 -22.569411 869.88206 869.88206
 3 412.33474  2.225067e-09 0.96709879  67.68495  0.02231115 0.11877296  0.10006679  0.6905426 3.1023721 -22.569411 -22.569411  869.8083  869.8083
 1 412.11461  2.184876e-09  0.9648311 67.140606 0.022231394 0.11993514 0.089327129 0.68310322 3.0841442 -22.569411 -22.569411 869.36804 869.36804
 3  411.2836 2.1404416e-09 0.96793507  67.37837 0.022202012 0.11920453 0.080806854 0.68700983 3.0635972 -22.569411 -22.569411 867.70601 867.70601
 1 411.26802 2.1286259e-09 0.96797254 67.406007 0.022206377 0.11912388 0.078034488 0.68743433 3.0580617 -22.569411 -22.569411 867.67486 867.67486
 2 412.34408 2.2183711e-09 0.97316253 67.502743 0.022136283 0.11841908  0.10048276 0.69003014 3.0993583 -22.569411 -22.569411 869.82698 869.82698
 3 411.17319 2.2036783e-09  0.9721007 67.413491 0.022168312 0.11873862 0.096836127 0.68843522  3.092713 -22.569411 -22.569411 867.48521 867.48521
 3 412.12777 2.1095813e-09 0.97529183 68.189773 0.022268431 0.11740472 0.075554693 0.69814203 3.0490746 -22.569411 -22.569411 869.39437 869.39437
 1 413.82679 2.1313099e-09 0.97119329 67.245649 0.022070386 0.11957934 0.077813016 0.68523535 3.0593218 -22.569411 -22.569411  872.7924  872.7924
 1 412.75383  2.076273e-09 0.96698707 66.608876 0.022152334 0.12148804  0.06246858 0.67470163 3.0331595 -22.569411 -22.569411 870.64647 870.64647
10 413.26223 2.2028587e-09  0.9648121 67.180942 0.022337288 0.12052036 0.092741787 0.68195234  3.092341 -22.569411 -22.569411 871.66328 871.66328
 1 412.79261 2.1763056e-09 0.96576948 67.067318 0.022339585 0.12089241  0.08658189 0.68004152 3.0802139 -22.569411 -22.569411 870.72403 870.72403
 2 411.30555 2.1135991e-09 0.96675035 66.885705 0.022211525 0.12089704 0.071943669 0.67857752 3.0509773 -22.569411 -22.569411 867.74993 867.74993
 3 411.31506 2.1051515e-09 0.96683879 66.968857 0.022241824 0.12074996  0.07002018  0.6796356 3.0469725 -22.569411 -22.569411 867.76894 867.76894
10 411.43779 2.2217375e-09  0.9683379 67.317998 0.022291062 0.11999132 0.098474068 0.68451549 3.1008746 -22.569411 -22.569411 868.01441 868.01441
 1 411.83327 2.2313204e-09 0.96799979  67.28073 0.022269855 0.12004397   0.1004512 0.68409645 3.1051786 -22.569411 -22.569411 868.80537 868.80537
 4 412.08809 2.2345309e-09 0.96797567 67.283396 0.022275617 0.12007593  0.10116379 0.68403815 3.1066164 -22.569411 -22.569411 869.31499 869.31499
 2 410.93989   2.17582e-09 0.96754445 67.097236 0.022338028 0.12057584 0.087836716 0.68103342 3.0799907 -22.569411 -22.569411  867.0186  867.0186
 5 410.62713 2.1357219e-09 0.96832298 67.338439 0.022421072 0.11996021 0.079426991 0.68448891 3.0613898 -22.569411 -22.569411 866.39308 866.39308
13 410.63851 2.1353576e-09 0.96832419 67.337693 0.022421153 0.11996331 0.079341511 0.68447489 3.0612192 -22.569411 -22.569411 866.41585 866.41585
 5 410.48316 2.1600827e-09 0.96901857  67.89089 0.022492102 0.11869777 0.085609173 0.69218772 3.0727316 -22.569411 -22.569411 866.10514 866.10514
 1 412.60856 2.1258634e-09 0.96741234 67.647997 0.022541242 0.11960333 0.076161315 0.68788713 3.0567631 -22.569411 -22.569411 870.35595 870.35595
 6 411.53328 2.1685997e-09 0.96839108 67.917756 0.022475877 0.11869289  0.08689439 0.69247695 3.0766667 -22.569411 -22.569411 868.20539 868.20539
1 411.55468  2.137445e-09 0.96825238  67.84475 0.022474524 0.11886125 0.079468215 0.69145193 3.0621963 -22.569411 -22.569411 868.24817 868.24817
1 412.61007 2.1400835e-09 0.96542956 67.280175 0.022493179 0.12029615  0.07855796 0.68304076   3.06343 -22.569411 -22.569411 870.35897 870.35897
4  413.2547 2.1419436e-09 0.96583753 67.180395 0.022445093 0.12046572 0.078699098 0.68182938 3.0642987 -22.569411 -22.569411 871.64823 871.64823
2   413.278 2.1429309e-09 0.96562288 67.168189  0.02244326 0.12050124 0.078834936 0.68163904 3.0647596 -22.569411 -22.569411 871.69482 871.69482
2 411.05362 2.0599096e-09  0.9648425 66.856046 0.022333175 0.12093383 0.058946211 0.67793779 3.0252472 -22.569411 -22.569411 867.24606 867.24606
1 410.76142 2.0467205e-09 0.96512748  66.80594 0.022320008 0.12110555 0.055878146 0.67709925 3.0188239 -22.569411 -22.569411 866.66166 866.66166
5 409.06383 2.1410294e-09 0.96970961 67.425572 0.022235133 0.11925009 0.081031364 0.68727483 3.0638718 -22.569411 -22.569411 863.26648 863.26648
1 409.05718 2.1354797e-09 0.97001303 67.471509 0.022238348 0.11914321 0.079882084 0.68792825 3.0612764 -22.569411 -22.569411 863.25319 863.25319
1 410.09365 2.1796323e-09 0.96992882 67.883254  0.02237444 0.11851128 0.090083778  0.6927785 3.0817413 -22.569411 -22.569411 865.32613 865.32613
2 410.14303 2.1612488e-09 0.97064289 68.047299  0.02238403 0.11797001 0.086461594 0.69540621 3.0732713 -22.569411 -22.569411 865.42488 865.42488
2 410.25427 2.1626722e-09 0.97046523 68.039629 0.022387561  0.1179954 0.086707619 0.69527505 3.0739297 -22.569411 -22.569411 865.64736 865.64736
2 410.29877 2.1065606e-09 0.96641073 67.063029 0.022276958   0.120073 0.071355538  0.6819618 3.0476417 -22.569411 -22.569411 865.73637 865.73637
1 410.49415    2.0989e-09 0.96518305 66.888575 0.022277586 0.12055279  0.06895264 0.67922688 3.0439985 -22.569411 -22.569411 866.12711 866.12711
