#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_143_0002
15 415.92316 2.0665654e-09 0.95849174 66.280607 0.022310415 0.12270111 0.043431359 0.66835029 3.0284731 -22.569411 -22.569411 876.98515 876.98515
 4 415.84135 2.0659271e-09 0.95859128 66.295687  0.02231468  0.1226675 0.043360182 0.66856793 3.0281642 -22.569411 -22.569411 876.82151 876.82151
 4 415.76488 2.0722117e-09 0.95905963  66.40451 0.022344559 0.12246116 0.045135528 0.67005349 3.0312016 -22.569411 -22.569411 876.66857 876.66857
 7 415.61001 2.0608296e-09 0.95870123  66.35223  0.02234792 0.12255529 0.042308229 0.66931193 3.0256937 -22.569411 -22.569411 876.35885 876.35885
 1 415.66474 2.0298384e-09 0.95896678 66.449346   0.0223669 0.12242052 0.034949133 0.67054005 3.0105413 -22.569411 -22.569411 876.46831 876.46831
 8 415.71594 2.0316665e-09  0.9589065 66.412539 0.022359463 0.12250886  0.03531817 0.66999134 3.0114415 -22.569411 -22.569411 876.57071 876.57071
 1 417.50369 2.0381773e-09 0.96306013 67.315936 0.022619028 0.12059272 0.039251668 0.68244524  3.014641 -22.569411 -22.569411 880.14621 880.14621
 2 417.59936 2.0538855e-09 0.96284466 67.335192 0.022617577  0.1204749 0.043026101 0.68288989 3.0223185 -22.569411 -22.569411 880.33753 880.33753
 5 416.88742 1.9991504e-09 0.96139086 67.205676 0.022573031 0.12063355 0.029264415 0.68141386 2.9953074 -22.569411 -22.569411 878.91367 878.91367
 7 416.78629 1.9939435e-09 0.96194234 67.247541 0.022562487 0.12049141  0.02828754 0.68214803 2.9926994 -22.569411 -22.569411  878.7114  878.7114
 6 416.67406 1.9930525e-09 0.96050585 67.050173 0.022539419 0.12097284 0.027256868 0.67925449 2.9922525 -22.569411 -22.569411 878.48694 878.48694
 2 416.09873  2.066217e-09 0.96200683 67.088549 0.022458967 0.12078375  0.04525454 0.68022017 3.0283045 -22.569411 -22.569411 877.33628 877.33628
 1 415.54714 2.0698859e-09 0.96339717 67.324587  0.02251552 0.12006937 0.047762491 0.68390985 3.0300786 -22.569411 -22.569411  876.2331  876.2331
 3 415.58361 2.0656341e-09 0.96352116 67.302265 0.022511645 0.12011557 0.046768148  0.6836067 3.0280223 -22.569411 -22.569411 876.30605 876.30605
 2 417.43114 2.0937762e-09 0.96307862 67.320688 0.022559416 0.12015884 0.053085167 0.68357896 3.0415543 -22.569411 -22.569411  880.0011  880.0011
 4 417.50425 2.0964055e-09 0.96303976 67.315505 0.022559789 0.12017277 0.053691358 0.68349867 3.0428093 -22.569411 -22.569411 880.14733 880.14733
 2 416.90802 2.0588839e-09 0.96213066 67.229248 0.022585678 0.12052425 0.044832704 0.68185106 3.0247491 -22.569411 -22.569411 878.95486 878.95486
 7 417.90844 2.0552837e-09 0.96174128 67.719844 0.022664334 0.11967394 0.043862945 0.68812665  3.022999 -22.569411 -22.569411  880.9557  880.9557
 2 420.05886   2.02003e-09 0.96007014 67.563555 0.022640046 0.11987576 0.034914092 0.68629323 3.0056975 -22.569411 -22.569411 885.25654 885.25654
10 421.05245 1.9974444e-09 0.96536341 68.293641  0.02260235 0.11814018  0.03145576  0.6967667 2.9944536 -22.569411 -22.569411 887.24373 887.24373
 2 422.82407 2.0090728e-09 0.96541433 68.463241 0.022633398 0.11774717 0.034824338 0.69903942 3.0002584 -22.569411 -22.569411 890.78697 890.78697
 4 419.68923 2.0557004e-09 0.96493751 68.283576 0.022714237 0.11855752 0.045349219 0.69554227 3.0232017 -22.569411 -22.569411 884.51729 884.51729
 2 419.57104 2.0574616e-09 0.96493628 68.263061 0.022710745 0.11861995 0.045698528 0.69523276 3.0240581 -22.569411 -22.569411 884.28091 884.28091
 4 419.24909 2.0676655e-09 0.96507295 68.292481 0.022723759 0.11855378  0.04808775 0.69560926 3.0290053 -22.569411 -22.569411 883.63701 883.63701
 1  419.1625 2.0477722e-09 0.96231024 67.824525 0.022618541 0.11957593 0.041348552 0.68940121 3.0193376 -22.569411 -22.569411 883.46382 883.46382
 4 419.20083 2.0471452e-09 0.96223449 67.818463 0.022620377 0.11959772 0.041167796 0.68929431 3.0190313 -22.569411 -22.569411 883.54048 883.54048
 4 417.96542 2.0217667e-09 0.96145088 67.329337 0.022504819 0.12067495 0.034155686 0.68264219 3.0065568 -22.569411 -22.569411 881.06966 881.06966
 9  418.5343  2.009116e-09 0.96160472 67.341111  0.02251793  0.1207006  0.03125836 0.68266768 3.0002799 -22.569411 -22.569411 882.20742 882.20742
 4 419.83817 2.0326024e-09 0.96094438 67.055239 0.022441809 0.12147939 0.036090601 0.67839346 3.0119021 -22.569411 -22.569411 884.81516 884.81516
 6 417.54324 2.0521234e-09 0.96267049 67.227642 0.022311436 0.12042866 0.042045291 0.68265414 3.0214601 -22.569411 -22.569411  880.2253  880.2253
 2 417.19187 2.0289688e-09 0.96379502 67.001205 0.022242442  0.1208432 0.036728722 0.67973578 3.0101128 -22.569411 -22.569411 879.52256 879.52256
11 417.49119 2.0290212e-09 0.96617008 67.418129 0.022304101 0.11991723 0.038113941 0.68558626 3.0101386 -22.569411 -22.569411 880.12119 880.12119
 7 417.53391 2.0318141e-09 0.96667054 67.485263 0.022295549 0.11969709 0.039103183 0.68671365 3.0115141 -22.569411 -22.569411 880.20665 880.20665
 4 417.55492 2.0476394e-09 0.96744109 67.363988 0.022242916  0.1198703 0.042979299  0.6853189 3.0192727 -22.569411 -22.569411 880.24866 880.24866
 2 418.91436 2.1109442e-09 0.96956001  68.31434 0.022365398 0.11773209 0.059905694  0.6983326 3.0497204 -22.569411 -22.569411 882.96753 882.96753
 1 419.59413  2.199049e-09 0.97195351  68.64472 0.022455198 0.11714533 0.081939073 0.70228405 3.0906101 -22.569411 -22.569411 884.32709 884.32709
 5 417.97287  2.179675e-09 0.96823257 67.993855 0.022383442 0.11832799 0.076557348 0.69415414 3.0817609 -22.569411 -22.569411 881.08457 881.08457
 7 417.06276 2.1777552e-09 0.96734736 67.891326 0.022400475 0.11863297  0.07556227 0.69253106 3.0808797 -22.569411 -22.569411 879.26434 879.26434
 1 417.47589 2.1409205e-09 0.96849626 67.743781 0.022293723 0.11866134 0.067394364 0.69136105  3.063821 -22.569411 -22.569411 880.09059 880.09059
 1 417.18837 2.1218672e-09 0.96619852 67.039175 0.022199358 0.12040382 0.060271341   0.681172 3.0548816 -22.569411 -22.569411 879.51555 879.51555
 2 417.56095 2.0871731e-09 0.96890044 67.656237 0.022284408 0.11896289  0.05331582 0.68992339 3.0383956 -22.569411 -22.569411 880.26072 880.26072
 2  416.5194 2.1205533e-09 0.97131862 68.384959 0.022464785 0.11743577 0.063531608 0.69937644 3.0542621 -22.569411 -22.569411 878.17763 878.17763
 1 416.82606 2.0503119e-09   0.969699 68.361161 0.022507385 0.11752407 0.046338644 0.69888698  3.020577 -22.569411 -22.569411 878.79094 878.79094
 5 416.58142  2.069321e-09 0.96948128 68.405652 0.022523964 0.11745083 0.050670844 0.69939963 3.0298056 -22.569411 -22.569411 878.30166 878.30166
 9 416.12408 2.0713624e-09 0.96904147 68.234556 0.022493047 0.11781816 0.050753083 0.69716771 3.0307916 -22.569411 -22.569411 877.38698 877.38698
 4 415.87479 2.0858982e-09 0.96724428 67.980011 0.022473286 0.11838669 0.053233249 0.69370812 3.0377847 -22.569411 -22.569411 876.88841 876.88841
 1 416.18425 2.0969034e-09 0.96670309 67.901191 0.022487288  0.1188439 0.055134056  0.6919746 3.0430468 -22.569411 -22.569411 877.50732 877.50732
 1 415.33393 2.0465638e-09 0.96489669 67.382203 0.022472054 0.12006833 0.042650556  0.6845482 3.0187473 -22.569411 -22.569411 875.80668 875.80668
 3 415.02683 2.0436991e-09 0.96443778 67.314399 0.022459895 0.12021668 0.041621687 0.68361183 3.0173465 -22.569411 -22.569411 875.19249 875.19249
 5  415.0524    2.0429e-09 0.96450466 67.324103 0.022462204 0.12019115 0.041468541 0.68375425 3.0169555 -22.569411 -22.569411 875.24362 875.24362
 6 414.71521 2.0498502e-09 0.96446293 67.388044 0.022458072 0.12000532 0.043137212 0.68477242 3.0203518 -22.569411 -22.569411 874.56924 874.56924
 1 414.85037 2.0536224e-09 0.96369862 67.403667 0.022488065 0.12006676 0.043739341 0.68471728 3.0221904 -22.569411 -22.569411 874.83956 874.83956
17 414.80258 2.0562684e-09 0.96377641 67.444864 0.022490233 0.11994884 0.044428368 0.68535679  3.023478 -22.569411 -22.569411 874.74398 874.74398
 1 414.88167  2.070122e-09 0.96305519 67.378823 0.022496321 0.12013071 0.047302411 0.68432569 3.0301926 -22.569411 -22.569411 874.90215 874.90215
 1 416.06454 2.0666439e-09 0.96170312   67.5035 0.022479858 0.11972165 0.046434571 0.68642453 3.0285111 -22.569411 -22.569411 877.26789 877.26789
10 416.18493 2.0627148e-09 0.96149532 67.475863 0.022484672 0.11980068 0.045454138 0.68598346 3.0266081 -22.569411 -22.569411 877.50868 877.50868
 4 416.18279 2.0971202e-09 0.95962275 67.210241 0.022514993 0.12059491 0.052569739 0.68167114 3.0431502 -22.569411 -22.569411 877.50441 877.50441
 2 416.07296 2.0912132e-09 0.96016537 67.285383 0.022496888 0.12029099 0.051695444 0.68309304 3.0403295 -22.569411 -22.569411 877.28474 877.28474
 7 416.70493 2.1066686e-09 0.95911197 67.129417 0.022496988 0.12067921 0.055065068 0.68075703 3.0476929 -22.569411 -22.569411 878.54867 878.54867
 5 417.19299 2.1044167e-09 0.95857152 67.029526 0.022434165 0.12075846 0.054321913 0.67976825 3.0466234 -22.569411 -22.569411  879.5248  879.5248
17 416.80239  2.102479e-09 0.95907587 67.086125  0.02243451 0.12061267 0.054046539 0.68063154 3.0457022 -22.569411 -22.569411 878.74359 878.74359
 3 417.60767 2.1174202e-09 0.95704903 66.701043 0.022436011 0.12164438  0.05651807 0.67461098 3.0527835 -22.569411 -22.569411 880.35415 880.35415
 3 419.33288 2.1266423e-09 0.95601579 66.557659  0.02248271 0.12188611 0.058230276 0.67255641 3.0571295 -22.569411 -22.569411 883.80459 883.80459
 4 418.07814 2.0314389e-09 0.95857658 66.291152 0.022150733 0.12185223 0.035725975 0.67075086 3.0113295 -22.569411 -22.569411  881.2951  881.2951
 1 417.76192  2.043295e-09 0.96177045 67.069383 0.022230399 0.12007929 0.040496638 0.68211156 3.0171488 -22.569411 -22.569411 880.66265 880.66265
 6 417.52368 2.0817963e-09 0.96192933 67.108092 0.022240088 0.12006051 0.049573848 0.68249838 3.0358162 -22.569411 -22.569411 880.18618 880.18618
 1 417.49552 2.0945986e-09 0.96934344 68.407063  0.02240877 0.11716132  0.05671268 0.70027688  3.041947 -22.569411 -22.569411 880.12987 880.12987
 6 419.35043 2.0145232e-09 0.96996639 67.851816 0.022328548  0.1185484 0.037364368  0.6925128 3.0029676 -22.569411 -22.569411 883.83968 883.83968
 1 418.95782 2.1589793e-09 0.97131247 68.387072 0.022284879 0.11683993 0.072891064 0.70105373 3.0722207 -22.569411 -22.569411 883.05447 883.05447
 3 419.37006 2.2273304e-09 0.96273608  67.74219 0.022530669  0.1188824 0.085646729 0.69034852 3.1033888 -22.569411 -22.569411 883.87894 883.87894
 1 419.12408  2.198252e-09  0.9613629 67.552454 0.022501979  0.1192716 0.078335342 0.68781661 3.0902476 -22.569411 -22.569411 883.38698 883.38698
 1 419.25359 2.1996971e-09  0.9613902  67.57285 0.022504861 0.11922463 0.078718851 0.68810159 3.0909048 -22.569411 -22.569411   883.646   883.646
 1 421.71401 2.1520073e-09 0.96821469 68.232071 0.022361245 0.11689878 0.070980524 0.69940354 3.0689861 -22.569411 -22.569411 888.56684 888.56684
 5 422.48225 2.1471316e-09 0.96715979 68.110516 0.022356574 0.11714954 0.069284238 0.69779918 3.0667179 -22.569411 -22.569411 890.10332 890.10332
 2 421.71912 2.1506463e-09 0.96659365 67.996966 0.022377778 0.11747679 0.070085563 0.69603538 3.0683535 -22.569411 -22.569411 888.57706 888.57706
 3 421.66798  2.151738e-09 0.96661714 67.999079 0.022376464 0.11747337 0.070346128  0.6960645  3.068861 -22.569411 -22.569411 888.47479 888.47479
 6 420.09615 2.1622933e-09 0.96707163 68.291212 0.022373978  0.1170418 0.072532402 0.69958999 3.0737545 -22.569411 -22.569411 885.33112 885.33112
 4 420.65253 2.1530653e-09 0.96672826 68.293278 0.022382357 0.11701591 0.070346718  0.6996457 3.0694776 -22.569411 -22.569411 886.44388 886.44388
 1 420.81718 2.1485343e-09 0.96639453 68.214845 0.022365547 0.11716796 0.069028788 0.69866399  3.067371 -22.569411 -22.569411 886.77318 886.77318
 5 420.99912 2.0841745e-09 0.96458739 67.592073 0.022276622 0.11850499 0.053188125 0.69035369  3.036958 -22.569411 -22.569411 887.13706 887.13706
 3 421.10221 2.0926978e-09 0.96432816 67.600942 0.022278622  0.1184907 0.055135986 0.69046183 3.0410391 -22.569411 -22.569411 887.34325 887.34325
 2 422.45116 2.1345355e-09 0.96892386 68.381857 0.022351175 0.11653578 0.067025018 0.70151679 3.0608342 -22.569411 -22.569411 890.04114 890.04114
 5  423.0991    2.1438e-09   0.969624 68.377295 0.022336972 0.11643399 0.069789063 0.70172504 3.0651651 -22.569411 -22.569411 891.33702 891.33702
 1 422.56582 2.1359784e-09  0.9691642 68.258923 0.022333485 0.11672235 0.067718384 0.70007824 3.0615099 -22.569411 -22.569411 890.27045 890.27045
10 422.90063 2.2640455e-09 0.97360712 68.664858 0.022317731 0.11637357 0.098508202 0.70438709 3.1197384 -22.569411 -22.569411 890.94009 890.94009
 2  422.8184 2.2780277e-09 0.97168414 68.483828 0.022320462 0.11680555   0.1008553 0.70189528 3.1258951 -22.569411 -22.569411 890.77563 890.77563
 2 424.48649 2.2566968e-09 0.97128129 68.168657 0.022155688 0.11704658 0.095723282 0.69896831 3.1164872 -22.569411 -22.569411  894.1118  894.1118
 1 424.18667 2.2430879e-09 0.96968935 67.722913 0.022145606 0.11806146 0.091964693 0.69280174 3.1104385 -22.569411 -22.569411 893.51217 893.51217
 6 425.99998 2.0573848e-09  0.9700139  67.37731 0.022113757 0.11839376 0.048750863 0.68898034 3.0240207 -22.569411 -22.569411 897.13879 897.13879
 6 425.67956 2.0558304e-09 0.96994415 67.378679 0.022121264 0.11841354  0.04832205 0.68893288 3.0232649 -22.569411 -22.569411 896.49794 896.49794
 9 423.61236 2.0267196e-09 0.96870632 67.242772 0.022146232 0.11893561 0.040473423 0.68646435 3.0090036 -22.569411 -22.569411 892.36354 892.36354
 2 422.27616 2.0288003e-09 0.96829032 67.221785 0.022154011 0.11903936 0.040623219 0.68602175 3.0100297 -22.569411 -22.569411 889.69114 889.69114
 2 420.47773 2.1605449e-09 0.96370918 66.807351 0.022272086 0.12046528 0.070042335 0.67865482 3.0729456 -22.569411 -22.569411 886.09428 886.09428
 3  420.3695 2.0119931e-09 0.96733436 67.060056 0.022169103 0.11964136 0.035710586 0.68313325 3.0017109 -22.569411 -22.569411 885.87783 885.87783
 8 418.72142 2.0300017e-09 0.96780513 67.195931 0.022196564 0.11939352 0.040068963 0.68490149 3.0106217 -22.569411 -22.569411 882.58166 882.58166
 3 419.63333 2.0529701e-09 0.96631827 67.293517 0.022193132 0.11901781 0.045384121 0.68665196 3.0218726 -22.569411 -22.569411 884.40549 884.40549
1 420.59255 2.1004755e-09 0.96321449 67.007562 0.022323884 0.11990555  0.05548083 0.68170347 3.0447488 -22.569411 -22.569411 886.32392 886.32392
4 420.50712 2.0900747e-09 0.96395544  67.21504 0.022369162 0.11946413 0.053484376  0.6845423 3.0397849 -22.569411 -22.569411 886.15305 886.15305
1 418.72798 2.1176006e-09  0.9657809 67.447774 0.022327158 0.11890079 0.060838039 0.68804623 3.0528688 -22.569411 -22.569411 882.59478 882.59478
2 418.71521 2.1143621e-09  0.9657012 67.413139 0.022319674 0.11897433  0.05999207 0.68758024 3.0513382 -22.569411 -22.569411 882.56924 882.56924
4 418.54471  2.095033e-09 0.96448052 67.028893 0.022331809 0.12002197 0.054967183 0.68162927 3.0421544 -22.569411 -22.569411 882.22825 882.22825
1 418.84752 2.0868234e-09 0.96337461 67.097138 0.022436929   0.120201 0.051582031 0.68164541 3.0382281 -22.569411 -22.569411 882.83387 882.83387
6 417.80154 2.1040062e-09 0.96231941 67.230497 0.022393465 0.11992681  0.05509526 0.68360992 3.0464284 -22.569411 -22.569411 880.74191 880.74191
1 415.48689  2.133758e-09 0.96068092 66.910145 0.022382077 0.12097522 0.061509201  0.6782567 3.0604698 -22.569411 -22.569411 876.11259 876.11259
1 417.42103 2.1569221e-09 0.96748566 67.845842 0.022286156 0.11842921  0.07063542 0.69280967 3.0712674 -22.569411 -22.569411 879.98088 879.98088
1 417.52069 2.1488487e-09 0.96812581 67.919586 0.022279154 0.11820188 0.069054055 0.69398434 3.0675173 -22.569411 -22.569411  880.1802  880.1802
2 417.49645  2.155311e-09 0.96808798 67.848884 0.022273773 0.11829423 0.070672819 0.69315732 3.0705201 -22.569411 -22.569411 880.13171 880.13171
4 416.33469 2.1526614e-09  0.9682663 67.854243 0.022308218 0.11836691 0.069885336 0.69297312   3.06929 -22.569411 -22.569411 877.80821 877.80821
1 415.78074 2.1467852e-09 0.96729396 67.981108 0.022428035 0.11818279 0.068604234 0.69425713 3.0665566 -22.569411 -22.569411  876.7003  876.7003
3 415.11698 2.1435945e-09 0.96475817 67.665252 0.022432031 0.11909315 0.066109999 0.68939909 3.0650692 -22.569411 -22.569411 875.37278 875.37278
5 417.28883 2.1882428e-09 0.96165842  67.20638 0.022411878 0.12020482 0.075485773 0.68272653 3.0856839 -22.569411 -22.569411 879.71649 879.71649
1 417.15061 2.1841285e-09 0.96162577 67.204633 0.022416772 0.12021983 0.074523587 0.68266596  3.083802 -22.569411 -22.569411 879.44005 879.44005
3 416.84756 2.1569209e-09 0.95981348 66.942406 0.022375193 0.12081881  0.06712436 0.67893113 3.0712668 -22.569411 -22.569411 878.83395 878.83395
3 416.54269 2.1348237e-09 0.95906885 66.916698 0.022410378  0.1209682 0.061546422 0.67827218 3.0609692 -22.569411 -22.569411 878.22421 878.22421
3 414.89247 2.1056087e-09 0.96350064 67.369371 0.022389856 0.11998779 0.056102823 0.68478658 3.0471897 -22.569411 -22.569411 874.92375 874.92375
8 415.36858 2.1143805e-09 0.96150253 67.141603 0.022385406 0.12059574  0.05720485 0.68130558 3.0513469 -22.569411 -22.569411 875.87599 875.87599
18 415.59099 2.1227754e-09 0.96341156 67.012339 0.022316892 0.12062623 0.060296535 0.68015957 3.0553095 -22.569411 -22.569411  876.3208  876.3208
 2 415.23241 2.1353716e-09  0.9636686  67.20079 0.022353387 0.12023209  0.06344534 0.68274288 3.0612258 -22.569411 -22.569411 875.60365 875.60365
 2 415.74401  2.148969e-09 0.96284838 67.141148 0.022312521 0.12020823  0.06636523 0.68232256 3.0675733 -22.569411 -22.569411 876.62684 876.62684
 2 415.69061 2.1217596e-09 0.96610094 67.464873 0.022281061 0.11925069  0.06150222 0.68753686 3.0548309 -22.569411 -22.569411 876.52005 876.52005
 5  415.6858 2.1079252e-09 0.96582596 67.489348 0.022295734 0.11921147 0.058242491 0.68781733 3.0482893 -22.569411 -22.569411 876.51043 876.51043
 5  415.6849 2.1076136e-09 0.96585068 67.494054 0.022296745 0.11920168 0.058184605 0.68788014 3.0481414 -22.569411 -22.569411 876.50862 876.50862
 3 415.86185 2.1465318e-09 0.96202952 67.009684 0.022332682 0.12045723 0.065460925 0.68047544 3.0664385 -22.569411 -22.569411 876.86253 876.86253
 2 415.61628 2.1353367e-09 0.96200172 67.014618 0.022351092 0.12047866 0.062871329 0.68043378 3.0612094 -22.569411 -22.569411 876.37139 876.37139
 5 415.61338 2.1369467e-09 0.96199839 67.020325 0.022355271 0.12047505 0.063223601 0.68048692 3.0619631 -22.569411 -22.569411 876.36559 876.36559
13 416.25343 2.1146463e-09  0.9583672 66.543167 0.022353516 0.12205333 0.055374291  0.6723279 3.0514727 -22.569411 -22.569411 877.64569 877.64569
 1 415.48644  2.156527e-09 0.96249432 67.391236 0.022444415  0.1199119 0.067930107 0.68503806 3.0710841 -22.569411 -22.569411 876.11171 876.11171
 1 415.98015 2.1875743e-09 0.96510977 67.680702 0.022461191 0.11934157 0.076211796  0.6889349 3.0853784 -22.569411 -22.569411 877.09912 877.09912
 7 416.01897 2.0766487e-09 0.96777799  67.45827 0.022251123 0.11934613 0.050772761 0.68733174 3.0333405 -22.569411 -22.569411 877.17676 877.17676
