#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0001
 9 413.30426 2.2485335e-09 0.96626157 68.394897 0.022306061 0.11716727 0.092524538 0.70037708 3.1128633 -22.569411 -22.569411 871.74734 871.74734
 1 413.30745 2.2493082e-09  0.9738146 69.620313 0.022357217 0.11415717 0.096904934 0.71693653 3.1132078 -22.569411 -22.569411 871.75373 871.75373
 2 413.21295 2.2491566e-09 0.97373628 69.612756 0.022356416 0.11418997 0.096792183 0.71680904 3.1131404 -22.569411 -22.569411 871.56473 871.56473
 1 413.38637 2.2409587e-09 0.97429537  69.53875 0.022303294 0.11423314 0.094765869 0.71622654 3.1094889 -22.569411 -22.569411 871.91156 871.91156
 2 413.24238  2.234833e-09 0.97488393 69.718088 0.022346224 0.11386752 0.093618397 0.71834847 3.1067516 -22.569411 -22.569411 871.62359 871.62359
 2 414.32063 2.2717416e-09 0.97285006 69.617225 0.022348992 0.11404596  0.10138776 0.71715785 3.1231319 -22.569411 -22.569411 873.78008 873.78008
 3 414.47996 2.2262681e-09 0.97193444 69.214063 0.022240874 0.11489305 0.090203484 0.71231068 3.1029118 -22.569411 -22.569411 874.09875 874.09875
 8 412.05524 2.1583045e-09 0.97109562 68.996984 0.022301284 0.11557131 0.073886451 0.70894594 3.0719081 -22.569411 -22.569411  869.2493  869.2493
 5 411.77019 2.1702198e-09 0.97126027 69.062247 0.022316904 0.11546083 0.076816501 0.70969464 3.0774135 -22.569411 -22.569411  868.6792  868.6792
 2 411.59437 2.0936286e-09 0.97065663 69.101515  0.02249629 0.11599652 0.057756662 0.70852697 3.0414838 -22.569411 -22.569411 868.32756 868.32756
 2 412.81631 2.1339255e-09  0.9692308 69.159618  0.02248746 0.11572118 0.066909575 0.70961063 3.0605483 -22.569411 -22.569411 870.77145 870.77145
 7 412.85858 2.1051076e-09 0.96689732 68.540933 0.022305319 0.11707724 0.058644397 0.70184572 3.0469517 -22.569411 -22.569411 870.85599 870.85599
12  413.2006 2.1167728e-09 0.96537927 68.410583 0.022318489  0.1172809 0.060897263 0.70024512 3.0524778 -22.569411 -22.569411 871.54002 871.54002
 4 413.00229  2.110339e-09 0.96545273 68.377891 0.022309124 0.11732997 0.059425496 0.69987351 3.0494337 -22.569411 -22.569411  871.1434  871.1434
 1 412.73565 2.1544961e-09 0.96536316 68.096503 0.022248319 0.11777708 0.069882565 0.69655494 3.0701419 -22.569411 -22.569411 870.61012 870.61012
 5 411.65131 2.2747815e-09 0.97011322 69.176948 0.022490808 0.11557019  0.10042235 0.71006462 3.1244691 -22.569411 -22.569411 868.44145 868.44145
 2 411.90964 2.2632608e-09 0.96943738 69.037462  0.02246533 0.11578632 0.097588065 0.70849184 3.1193917 -22.569411 -22.569411 868.95811 868.95811
 3 411.48156 2.2556248e-09 0.97036645 69.132575  0.02246051 0.11556075 0.096314386 0.70977546 3.1160121 -22.569411 -22.569411 868.10193 868.10193
 3 411.69611 2.2512161e-09 0.97041843  69.14831 0.022463774 0.11547749 0.095505701 0.71007482 3.1140556 -22.569411 -22.569411 868.53105 868.53105
 5 412.90787 2.2783089e-09 0.97055258 69.181261 0.022477296 0.11538749  0.10193034 0.71051075 3.1260185 -22.569411 -22.569411 870.95456 870.95456
12 415.46826 2.2839931e-09 0.96528382 69.330418 0.022629596 0.11574802  0.10056213 0.71068811 3.1285104 -22.569411 -22.569411 876.07535 876.07535
 1 414.72774 2.2807522e-09 0.96775159  69.42253 0.022748088  0.1159932  0.10013486 0.71070074 3.1270904 -22.569411 -22.569411  874.5943  874.5943
 2 413.51734 2.1998986e-09 0.96695872 68.970687 0.022676765 0.11693828 0.080992567   0.705061 3.0909964 -22.569411 -22.569411 872.17351 872.17351
 1  413.1894 2.1611902e-09 0.96924444 68.986675 0.022541527 0.11671755  0.07246045 0.70594564 3.0732442 -22.569411 -22.569411 871.51763 871.51763
 7 413.04715 2.0330734e-09 0.96521869 68.564575  0.02248367  0.1173627 0.040721905 0.70106469 3.0121337 -22.569411 -22.569411 871.23312 871.23312
12 413.48526  2.022232e-09 0.96660193 68.868129 0.022546999 0.11669562 0.038986575 0.70496713 3.0067869 -22.569411 -22.569411 872.10934 872.10934
 1 413.25239 2.0282166e-09 0.96713521 68.921735 0.022543015 0.11655951 0.040623841 0.70572082  3.009742 -22.569411 -22.569411  871.6436  871.6436
 4 416.28281 2.0859116e-09 0.96481214 68.667569 0.022509414 0.11729017  0.05266106 0.70205999 3.0377911 -22.569411 -22.569411 877.70445 877.70445
 1 415.19689 2.0767879e-09 0.96881795 69.418619 0.022560498 0.11548965 0.053027536 0.71210236 3.0334075 -22.569411 -22.569411 875.53261 875.53261
 3 414.06235 2.0412519e-09 0.96778522 69.156113 0.022522942 0.11599972   0.0443476  0.7089246 3.0161484 -22.569411 -22.569411 873.26352 873.26352
 1 410.91702 2.1289782e-09 0.97233938 69.441786 0.022601252 0.11535899 0.067651969 0.71248088 3.0582273 -22.569411 -22.569411 866.97286 866.97286
 1 414.24574  2.029772e-09  0.9686626 68.611958 0.022490426 0.11712353 0.042413339 0.70197113 3.0105086 -22.569411 -22.569411 873.63031 873.63031
 2 414.77032 2.0289512e-09 0.96875561 68.603306 0.022504658 0.11713206 0.042349505 0.70184759 3.0101041 -22.569411 -22.569411 874.67946 874.67946
 2 411.99256 2.0622452e-09 0.96890815 68.494515 0.022423259 0.11712685 0.050265397 0.70108435 3.0263804 -22.569411 -22.569411 869.12395 869.12395
 3 411.72869 2.0783015e-09 0.96725962 68.315815 0.022431975 0.11756331  0.05267166 0.69856461 3.0341361 -22.569411 -22.569411 868.59621 868.59621
 3 412.66208 2.1130535e-09 0.97013524 68.752303 0.022492334  0.1166369  0.06215382 0.70421209 3.0507191 -22.569411 -22.569411 870.46299 870.46299
 2 411.09184  2.193741e-09 0.97130527 68.954876 0.022448692 0.11615049 0.082492811 0.70706223 3.0881934 -22.569411 -22.569411 867.32251 867.32251
 2 411.49579 2.2000558e-09 0.97150228 69.006117 0.022450913 0.11599327 0.084224006 0.70782263 3.0910678 -22.569411 -22.569411  868.1304  868.1304
 2 411.44791 2.1952273e-09 0.97189259 69.046834 0.022455523 0.11589351  0.08328378  0.7083667 3.0888707 -22.569411 -22.569411 868.03465 868.03465
 6 411.54969 2.2010282e-09 0.97149037 68.843899 0.022409353 0.11620827 0.084192684 0.70607813 3.0915097 -22.569411 -22.569411 868.23821 868.23821
 2 412.36461  2.161889e-09  0.9731896 68.966725  0.02236764 0.11566581 0.076034423 0.70835229 3.0735675 -22.569411 -22.569411 869.86804 869.86804
 6 412.39509 2.1626798e-09 0.97322109 68.968826  0.02236713 0.11565705  0.07623137 0.70838956 3.0739332 -22.569411 -22.569411   869.929   869.929
 1 413.47331 2.2031373e-09 0.97521012 69.079726 0.022384715 0.11577385 0.085375028 0.70904349 3.0924675 -22.569411 -22.569411 872.08543 872.08543
 1 413.33707 2.2186062e-09 0.97250398 68.714508 0.022385177 0.11666703  0.08760713 0.70404977 3.0994642 -22.569411 -22.569411 871.81297 871.81297
 1 413.28627 2.2040664e-09 0.97196331 68.616613 0.022367496 0.11689215 0.083850547  0.7027641 3.0928891 -22.569411 -22.569411 871.71137 871.71137
 4  412.2086 2.2306663e-09 0.97195102 68.802321 0.022391617 0.11654374 0.090265921 0.70505157 3.1048854 -22.569411 -22.569411 869.55603 869.55603
 1 412.78705   2.26064e-09 0.97268934 69.003304 0.022427985 0.11604448  0.09797462  0.7077394 3.1182331 -22.569411 -22.569411 870.71293 870.71293
 4  411.9905 2.2440565e-09 0.97130138 69.147161 0.022494868 0.11589001 0.094068061 0.70913738 3.1108703 -22.569411 -22.569411 869.11982 869.11982
 3 412.49792  2.180632e-09 0.96866373 68.719401 0.022564206 0.11711062 0.078224575 0.70277345 3.0821998 -22.569411 -22.569411 870.13466 870.13466
 5 411.75387 2.1689814e-09 0.96811279 68.680155 0.022570308 0.11720245  0.07513421 0.70222605 3.0768428 -22.569411 -22.569411 868.64656 868.64656
 2 411.53787 2.1319254e-09 0.96750493 68.454931 0.022534636 0.11764809  0.06594397 0.69938856 3.0596106 -22.569411 -22.569411 868.21456 868.21456
 1 415.05479 2.0901393e-09 0.96688805 68.370745   0.0225916 0.11799873 0.056188542 0.69777583 3.0398158 -22.569411 -22.569411  875.2484  875.2484
 3 413.96579 2.1006978e-09  0.9673285 68.462439 0.022590631 0.11778955 0.058812805 0.69903322 3.0448547 -22.569411 -22.569411 873.07039 873.07039
15 413.20976 2.1076777e-09 0.96654643 68.430322 0.022604061 0.11783056 0.060074918 0.69863437 3.0481718 -22.569411 -22.569411 871.55834 871.55834
 2 413.31295 2.1022602e-09 0.96648738 68.400538 0.022599961 0.11790931 0.058723909 0.69821232 3.0455981 -22.569411 -22.569411 871.76472 871.76472
 2 412.42138 2.0839432e-09 0.96609217 68.110513  0.02249721 0.11826801 0.053770788 0.69508499  3.036847 -22.569411 -22.569411 869.98159 869.98159
 1  412.8619  2.133223e-09 0.96520124 67.864278 0.022446928 0.11886914 0.064567881 0.69167225 3.0602191 -22.569411 -22.569411 870.86263 870.86263
 1 412.17082 2.1375615e-09 0.96718745 68.074881 0.022428425 0.11830479 0.066605466 0.69483477 3.0622508 -22.569411 -22.569411 869.48047 869.48047
 9 411.92313 2.1833395e-09 0.96804308 68.292198 0.022429651   0.117947 0.077590774 0.69753838 3.0834407 -22.569411 -22.569411 868.98509 868.98509
 3 411.96433 2.1857231e-09 0.96803877 68.310845 0.022438657 0.11792468 0.078151122 0.69773202 3.0845318 -22.569411 -22.569411 869.06747 869.06747
 6 413.01264 2.1648428e-09 0.96571787 67.921052 0.022422288 0.11872049 0.072023448 0.69256313 3.0749328 -22.569411 -22.569411 871.16411 871.16411
 2 413.15563 2.1143527e-09 0.96417316 67.721911 0.022462177 0.11943902 0.059400414 0.68909871 3.0513338 -22.569411 -22.569411 871.45008 871.45008
 4 413.67436 2.1679773e-09 0.97052784 68.704121 0.022511332  0.1172637 0.075497409 0.70242894 3.0763797 -22.569411 -22.569411 872.48754 872.48754
 2 412.13281 2.1166127e-09 0.96980083 68.716625 0.022503802 0.11720179 0.063087891 0.70268429 3.0524021 -22.569411 -22.569411 869.40445 869.40445
 1 412.38778 2.1109807e-09 0.96960117 68.637333 0.022480107 0.11736621 0.061614053 0.70169823 3.0497377 -22.569411 -22.569411 869.91439 869.91439
 5 412.92087  2.174412e-09 0.97609324 69.745498  0.02247907 0.11455378 0.080090121 0.71688594 3.0793434 -22.569411 -22.569411 870.98057 870.98057
11 412.02598 2.1896792e-09  0.9754043 69.329246 0.022359097 0.11506719 0.083126517 0.71265755 3.0863402 -22.569411 -22.569411 869.19078 869.19078
 1 411.81533 2.2071567e-09 0.97179997 68.762534  0.02237004 0.11642569 0.084992843 0.70500545 3.0942902 -22.569411 -22.569411 868.76948 868.76948
 8 411.83305 2.2291309e-09 0.97150618 68.963773 0.022345112 0.11579739 0.090111925 0.70809805 3.1041969 -22.569411 -22.569411 868.80492 868.80492
 4 411.84354 2.2315151e-09 0.97138456 68.955945 0.022351219 0.11582746 0.090597973 0.70795566 3.1052659 -22.569411 -22.569411 868.82591 868.82591
17 411.41961 2.2185802e-09 0.97296976 69.153741 0.022386337 0.11545882   0.0883772 0.71032134 3.0994525 -22.569411 -22.569411 867.97805 867.97805
 9 411.11314 2.1766828e-09 0.97205167 68.840001 0.022333389 0.11614387 0.078253456 0.70634103 3.0803871 -22.569411 -22.569411  867.3651  867.3651
 2 411.46331 2.2341041e-09 0.97335688 69.248435 0.022359985 0.11531189  0.09229755  0.7114744 3.1064254 -22.569411 -22.569411 868.06544 868.06544
 1 413.00021 2.2479089e-09   0.966353 68.457629 0.022429325 0.11715381 0.092746511 0.70069166 3.1125855 -22.569411 -22.569411 871.13925 871.13925
 7 413.29793 2.2244539e-09 0.96781148  68.69211 0.022546204 0.11685435 0.088405893  0.7031185 3.1020965 -22.569411 -22.569411 871.73469 871.73469
12 413.95585 2.2492867e-09 0.96640256 68.520875 0.022523974 0.11745904  0.09306031 0.70039225 3.1131982 -22.569411 -22.569411 873.05052 873.05052
14  411.5776  2.186673e-09 0.96471067 68.432545 0.022536048 0.11776069 0.077466442 0.69894839 3.0849663 -22.569411 -22.569411 868.29403 868.29403
 4 410.99525   2.22178e-09 0.96783282 68.849041  0.02254055 0.11679111 0.086905933 0.70461569 3.1008938 -22.569411 -22.569411 867.12933 867.12933
 3  411.4521 2.2492402e-09 0.96905536 69.120754 0.022574747 0.11615863 0.094088058 0.70818567 3.1131776 -22.569411 -22.569411 868.04303 868.04303
 6 411.80134 2.1865359e-09 0.96824218 68.925984 0.022485044 0.11599852 0.079955516 0.70705997 3.0849036 -22.569411 -22.569411 868.74151 868.74151
 3 411.66607  2.181792e-09 0.96947925 69.085833 0.022462574 0.11558156  0.07957378 0.70933466 3.0827316 -22.569411 -22.569411 868.47097 868.47097
 3 411.79035 2.1900576e-09 0.97085953 68.973097 0.022445175 0.11580386 0.081883906 0.70795301 3.0865129 -22.569411 -22.569411 868.71952 868.71952
 1 411.16396 2.2404625e-09 0.97178862 69.202821 0.022469325 0.11547214 0.093562657 0.71053097 3.1092674 -22.569411 -22.569411 867.46674 867.46674
 3 411.42223 2.2414476e-09 0.97248505 69.295672 0.022442511 0.11512783 0.094220788 0.71207905  3.109707 -22.569411 -22.569411 867.98328 867.98328
 1 414.67263 2.2255815e-09 0.97588499 70.068853 0.022587502 0.11345891 0.093300784 0.72150213 3.1026033 -22.569411 -22.569411 874.48408 874.48408
3 415.61147 2.2403544e-09 0.97595643 70.133724 0.022603275 0.11331218 0.096861279 0.72228334 3.1092192 -22.569411 -22.569411 876.36177 876.36177
3 415.83446 2.0691311e-09 0.97437607 69.986185 0.022656626 0.11409839 0.055400437 0.71939712 3.0297139 -22.569411 -22.569411 876.80774 876.80774
2 415.21069 2.0757415e-09 0.97438297 69.992686 0.022658027 0.11411613 0.056889749 0.71941017 3.0329035 -22.569411 -22.569411 875.56021 875.56021
7 414.86911 2.1821126e-09 0.96294497 68.043063 0.022470402 0.11897522 0.075214496 0.69301058 3.0828786 -22.569411 -22.569411 874.87705 874.87705
3 414.88098 2.1676506e-09 0.96235566 67.837736 0.022447134 0.11946776 0.071284914 0.69012969  3.076229 -22.569411 -22.569411 874.90079 874.90079
1 413.99256 2.1364972e-09 0.96390069 67.967959 0.022436535 0.11909888  0.06476238  0.6921374 3.0617528 -22.569411 -22.569411 873.12393 873.12393
3 412.75153 2.1560556e-09 0.96495017 68.086622 0.022466528 0.11876602 0.069804362 0.69386289 3.0708656 -22.569411 -22.569411 870.64188 870.64188
1 415.78072  2.228599e-09 0.96714078 69.485917 0.022512167 0.11527547 0.088560116 0.71320344 3.1039582 -22.569411 -22.569411 876.70027 876.70027
1 414.48525  2.248033e-09 0.97015634 69.881946 0.022547575 0.11434515 0.094302933 0.71827739 3.1126407 -22.569411 -22.569411 874.10932 874.10932
2 414.59953 2.2433048e-09 0.97019895 69.882435  0.02254663 0.11435645 0.093180814 0.71826012 3.1105352 -22.569411 -22.569411 874.33789 874.33789
1 414.51158 2.2422599e-09 0.97025882 69.880748 0.022546661 0.11436063 0.092954759  0.7182379 3.1100693 -22.569411 -22.569411 874.16198 874.16198
1 414.51328 2.2271343e-09 0.97045682  69.98836 0.022577622 0.11406986 0.089853551 0.71963409 3.1033008 -22.569411 -22.569411 874.16538 874.16538
1 414.90471 2.1407687e-09 0.96553102  68.81928 0.022382093 0.11640189 0.067051918 0.70551653 3.0637501 -22.569411 -22.569411 874.94825 874.94825
4 413.71543 2.1423535e-09 0.96393697 68.601993  0.02241508 0.11709416 0.067036461 0.70210705 3.0644901 -22.569411 -22.569411 872.56968 872.56968
4 412.22488 2.1525969e-09 0.96505991 68.667823 0.022432649 0.11699392 0.069762263 0.70285328 3.0692601 -22.569411 -22.569411 869.58859 869.58859
2 413.01532 2.1983284e-09 0.96622569 68.836285 0.022397397 0.11655861 0.080997702 0.70529897 3.0902823 -22.569411 -22.569411 871.16946 871.16946
4 412.57315 2.1955694e-09 0.96701682 68.871381 0.022383761  0.1163986 0.080825112 0.70596533 3.0890265 -22.569411 -22.569411 870.28513 870.28513
1 412.61624 2.1893423e-09 0.96668442 68.776343 0.022361883 0.11658321 0.079106929 0.70480813 3.0861863 -22.569411 -22.569411 870.37131 870.37131
1 412.95761 2.1663929e-09 0.96421269 68.252099 0.022380188 0.11774311  0.07314405 0.69772675 3.0756486 -22.569411 -22.569411 871.05404 871.05404
6 412.73135 2.0931217e-09 0.96180324  67.55564 0.022427397 0.11984799  0.05327946  0.6867465 3.0412417 -22.569411 -22.569411 870.60153 870.60153
3   412.679 2.0883395e-09 0.96437221 67.984462 0.022478088 0.11881631 0.054065046 0.69280831 3.0389543 -22.569411 -22.569411 870.49683 870.49683
2 411.83497 2.1295262e-09 0.96623785 68.708071 0.022634446 0.11728607 0.064768961 0.70215498 3.0584846 -22.569411 -22.569411 868.80876 868.80876
1  411.9667 2.1082885e-09 0.96557668 68.627699 0.022624786 0.11743189 0.059492337 0.70116783 3.0484616 -22.569411 -22.569411 869.07222 869.07222
2 411.96021 2.1071596e-09 0.96560422 68.632097 0.022625222 0.11742773 0.059234989 0.70121404  3.047926 -22.569411 -22.569411 869.05924 869.05924
9 412.15767 2.1024825e-09 0.96272848 68.093364 0.022526802 0.11862212 0.056641856 0.69410385 3.0457039 -22.569411 -22.569411 869.45417 869.45417
3 411.87814 2.1149822e-09 0.96305912 68.150215 0.022521497 0.11847002 0.059745929 0.69495291 3.0516315 -22.569411 -22.569411 868.89511 868.89511
8 414.70953  2.168536e-09 0.96226512 68.443112 0.022644959 0.11771515 0.072863317 0.69890604 3.0766374 -22.569411 -22.569411 874.55789 874.55789
6  414.8299 2.2200803e-09 0.96991395 70.118571 0.022767304  0.1138846     0.08903 0.72066542 3.1001285 -22.569411 -22.569411 874.79862 874.79862
1 411.55475 2.1473757e-09 0.96517371 68.574718 0.022473626 0.11740548 0.068549516 0.70108351 3.0668316 -22.569411 -22.569411 868.24832 868.24832
2 411.29508  2.153979e-09 0.96587551 68.631586 0.022486112 0.11731202 0.070394183 0.70175059 3.0699019 -22.569411 -22.569411 867.72898 867.72898
2   411.269 2.1559974e-09 0.96583742 68.632739 0.022488868 0.11731442 0.070832233 0.70174966 3.0708386 -22.569411 -22.569411 867.67683 867.67683
2 412.47281 2.1559438e-09 0.96956648 68.706318 0.022301629 0.11672009 0.071512278 0.70404378 3.0708137 -22.569411 -22.569411 870.08444 870.08444
5 413.09263 2.1487133e-09 0.96974546 68.848249 0.022349348 0.11651765 0.069771387 0.70558917 3.0674543 -22.569411 -22.569411 871.32409 871.32409
