#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_545_0003
     11     427.23743  1.955724e-09 0.96376264  66.90088 0.022352378 0.12085702 0.020656363 0.67849803 2.9733456     -22.569411        -22.569411 899.61368                  899.61368
      2     428.17947  2.058471e-09  0.9683318 67.672087 0.022487433 0.11935796 0.047889534 0.68876259 3.0245486     -22.569411        -22.569411 901.49776                  901.49776
      1     428.49641 2.0679926e-09  0.9684904 67.734446 0.022506371 0.11923572 0.050327544 0.68956056 3.0291635     -22.569411        -22.569411 902.13164                  902.13164
      9     425.49513 2.0386566e-09 0.96985422 68.317534  0.02257682 0.11822457 0.044351255 0.69685264 3.0148762     -22.569411        -22.569411 896.12908                  896.12908
      2     423.08002 2.0349564e-09 0.96952768 68.051286 0.022453377 0.11857472 0.043560302 0.69398637 3.0130595     -22.569411        -22.569411 891.29886                  891.29886
      4     423.72732 2.0407305e-09 0.97043523 68.233567 0.022356369 0.11758466 0.045819444 0.69795402 3.0158929     -22.569411        -22.569411 892.59346                  892.59346
      3     424.31954 2.0726387e-09 0.97270847 68.652324 0.022408695 0.11663272 0.054670125 0.70353629 3.0314076     -22.569411        -22.569411  893.7779                   893.7779
      1     423.34242 2.0640834e-09 0.97120546 68.469054 0.022447876 0.11753992 0.051933051 0.69992835 3.0272713     -22.569411        -22.569411 891.82367                  891.82367
      8     422.49709 2.0465993e-09 0.96999198 67.954522 0.022298518 0.11859408  0.04645791 0.69340768 3.0187646     -22.569411        -22.569411   890.133                    890.133
      1     421.73103  2.058151e-09   0.969587  67.89193 0.022294432  0.1187789 0.048766672 0.69244998 3.0243931     -22.569411        -22.569411 888.60088                  888.60088
      2     421.03399 2.2084362e-09 0.97279224 68.441799 0.022360166 0.11757864 0.086057913 0.69979389 3.0948698     -22.569411        -22.569411 887.20679                  887.20679
      2     421.43289 2.2104439e-09 0.97256916 68.342439 0.022336911  0.1178563 0.086116479 0.69837567 3.0957785     -22.569411        -22.569411  888.0046                   888.0046
      1     421.35114 2.2134665e-09 0.97236188 68.332861 0.022340928 0.11788784  0.08672175 0.69821497 3.0971449     -22.569411        -22.569411 887.84111                  887.84111
