#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_143_0004
      1     426.90524 2.2101538e-09 0.98232387 70.731693  0.02265901 0.11247194 0.089431114 0.72852722 3.0956472     -22.569411        -22.569411  898.9493                   898.9493
      5     424.91063  2.255141e-09  0.9798905 70.703764 0.022732521 0.11304749 0.098318529 0.72701433 3.1157976     -22.569411        -22.569411 894.96008                  894.96008
      1      424.6521 2.2814081e-09 0.97922505 70.738649 0.022722565 0.11295654  0.10410764 0.72748517 3.1273779     -22.569411        -22.569411 894.44302                  894.44302
      3     424.42482 2.1977492e-09 0.97342775 69.448757 0.022553763 0.11585865 0.080905731 0.71160108 3.0900188     -22.569411        -22.569411 893.98846                  893.98846
     14     423.93594 2.2208595e-09 0.96613268 68.858424 0.022718086 0.11733614 0.084236518 0.70317225 3.1004794     -22.569411        -22.569411 893.01071                  893.01071
      7     423.89546  2.222195e-09  0.9654464 68.741155 0.022693359 0.11758546 0.084144067 0.70168336 3.1010805     -22.569411        -22.569411 892.92975                  892.92975
      3     423.16292 2.2473152e-09  0.9666343  68.87025 0.022696771 0.11728021 0.090252494 0.70343703 3.1123214     -22.569411        -22.569411 891.46466                  891.46466
      3     422.95825 2.2630341e-09 0.96644066 68.457771 0.022423509 0.11795568  0.09305766 0.69899429 3.1192915     -22.569411        -22.569411 891.05532                  891.05532
      5     422.90951  2.263317e-09 0.96654538 68.509849 0.022434646 0.11784558 0.093220191 0.69966257 3.1194165     -22.569411        -22.569411 890.95785                  890.95785
      2     421.65307 2.2620635e-09 0.96848614 68.708385  0.02245699 0.11731442 0.094066762 0.70247355 3.1188625     -22.569411        -22.569411 888.44497                  888.44497
      4      422.3438 2.2690732e-09 0.96805187 68.909229 0.022505893 0.11679993 0.096024711 0.70518586 3.1219565     -22.569411        -22.569411 889.82642                  889.82642
      4     422.23325 2.2650789e-09 0.96804157 68.899688 0.022501264 0.11681111 0.095072521 0.70509042 3.1201947     -22.569411        -22.569411 889.60532                  889.60532
      1     422.98335 2.3317624e-09 0.97447805 70.115584 0.022614712 0.11426371  0.11266371 0.72018085 3.1492095     -22.569411        -22.569411 891.10553                  891.10553
      7     427.40377 2.3494063e-09 0.96809673 69.776998 0.022816608 0.11542394  0.11446619 0.71466103 3.1567478     -22.569411        -22.569411 899.94636                  899.94636
      1     428.84161 2.3671818e-09 0.97067202 70.460765 0.022951515 0.11401398  0.11945357 0.72274037 3.1642852     -22.569411        -22.569411 902.82205                  902.82205
      4     428.54987 2.3373538e-09 0.97241416 70.609835 0.022940184 0.11370447  0.11314586 0.72455333 3.1516045     -22.569411        -22.569411 902.23855                  902.23855
      1     427.84908 2.3564527e-09 0.97230403 70.464506 0.022909277 0.11407313  0.11686329 0.72273576 3.1597425     -22.569411        -22.569411 900.83698                  900.83698
      1     429.27676 2.3828712e-09 0.97245753 70.773725 0.022951689 0.11335027  0.12327876 0.72651172 3.1708913     -22.569411        -22.569411 903.69234                  903.69234
      1     429.04778 2.3789195e-09 0.97312601  70.83894 0.022951979 0.11315207  0.12268184 0.72740942 3.1692315     -22.569411        -22.569411 903.23439                  903.23439
      1     427.57612 2.3944779e-09 0.97124191 70.451997 0.022859779 0.11376321  0.12557657 0.72336141 3.1757503     -22.569411        -22.569411 900.29105                  900.29105
10 427.33637 2.3948788e-09  0.9730954 70.672012 0.022794667 0.11315251  0.1264457 0.72643427 3.1759177 -22.569411 -22.569411 899.81157 899.81157
 1 425.88373 2.4017669e-09 0.97309934 70.517733 0.022771116 0.11350354 0.12759699 0.72457741 3.1787898 -22.569411 -22.569411 896.90628 896.90628
 2 426.07688 2.4025161e-09  0.9725841 70.444233 0.022757867 0.11367335 0.12748094 0.72368688 3.1791017 -22.569411 -22.569411 897.29258 897.29258
 2 425.93139 2.3942202e-09 0.96849317  69.70157 0.022725181 0.11516206 0.12414096 0.71477035 3.1756427 -22.569411 -22.569411 897.00161 897.00161
 1 425.18733 2.3980022e-09 0.97152904 70.160292 0.022831384  0.1144231 0.12584005 0.71977339 3.1772211 -22.569411 -22.569411 895.51348 895.51348
16  424.7591 2.4051267e-09 0.97450447 70.540598 0.022797113 0.11328795  0.1289365 0.72513693 3.1801877 -22.569411 -22.569411 894.65702 894.65702
 3 424.80115 2.4121554e-09 0.97416415 70.514378 0.022814648 0.11338483 0.13046666 0.72470239 3.1831058 -22.569411 -22.569411 894.74112 894.74112
 2 424.81386 2.4122578e-09 0.97411774 70.510393 0.022814298 0.11339506 0.13046722 0.72465141 3.1831482 -22.569411 -22.569411 894.76655 894.76655
 3 424.88699 2.4197477e-09 0.97454955 70.580554 0.022829048 0.11330487 0.13212709 0.72534999 3.1862484 -22.569411 -22.569411 894.91281 894.91281
14 423.61264 2.3996624e-09 0.97203451 69.677121 0.022731535 0.11550236 0.12563054 0.71385613 3.1779132 -22.569411 -22.569411 892.36409 892.36409
 5 423.68055 2.4008951e-09 0.97208747 69.705404 0.022743603  0.1154608 0.12598028 0.71414898 3.1784267 -22.569411 -22.569411 892.49993 892.49993
 8 424.32445 2.4072874e-09 0.97224515 69.898812  0.02280296 0.11508133 0.12765297 0.71638385 3.1810856 -22.569411 -22.569411 893.78772 893.78772
14 423.79466 2.4098871e-09 0.97419104 70.171748 0.022804678 0.11441146 0.12929791 0.71994275  3.182165 -22.569411 -22.569411 892.72815 892.72815
 1 423.25632 2.3889444e-09 0.97501743 70.170864  0.02266194 0.11402464 0.12485412 0.72101116 3.1734367 -22.569411 -22.569411 891.65146 891.65146
 3 423.03444 2.3833698e-09 0.97514402   70.2945 0.022713794 0.11358262 0.12483166 0.72278129 3.1711005 -22.569411 -22.569411 891.20771 891.20771
14 422.90145 2.3653321e-09 0.96914643 68.781279 0.022514631 0.11712671 0.11731784 0.70337879 3.1635035 -22.569411 -22.569411 890.94173 890.94173
 5  423.2343 2.3454948e-09 0.97358851 68.902839 0.022412311 0.11629741 0.11490338 0.70638676 3.1550815 -22.569411 -22.569411 891.60743 891.60743
 6 423.60945 2.3333295e-09 0.97387624 68.873519 0.022397097 0.11631847 0.11216382 0.70612441 3.1498813 -22.569411 -22.569411 892.35773 892.35773
 1 425.09428 2.3414039e-09 0.97545354 69.124577 0.022507743 0.11588544 0.11518862 0.70892991 3.1533358 -22.569411 -22.569411 895.32739 895.32739
 1 424.87456 2.3516197e-09 0.97761144 69.603531 0.022547002  0.1148722 0.11880527 0.71493236 3.1576894 -22.569411 -22.569411 894.88794 894.88794
 3 424.26553  2.330487e-09 0.97702079 69.536621 0.022531634 0.11491624   0.1140047 0.71432421 3.1486623 -22.569411 -22.569411 893.66988 893.66988
 2 424.39517 2.2774988e-09  0.9760136 68.939527 0.022434384 0.11639625  0.10067374 0.70644478 3.1256629 -22.569411 -22.569411 893.92916 893.92916
 3 424.89752 2.2735472e-09 0.97923919 69.452698 0.022358126 0.11523101  0.10096906 0.71334055 3.1239264 -22.569411 -22.569411 894.93386 894.93386
 2  424.7596 2.3258895e-09 0.97904253 69.578324 0.022394211 0.11510357  0.11230069 0.71456346 3.1466876 -22.569411 -22.569411 894.65803 894.65803
 8 422.15128 2.3136756e-09 0.97534817 69.220891 0.022408759 0.11589208  0.10814708 0.70993206 3.1414225 -22.569411 -22.569411 889.44138 889.44138
 1 425.27206 2.3306693e-09 0.98063792 70.689897 0.022559364  0.1124085  0.11502315 0.72853247 3.1487406 -22.569411 -22.569411 895.68294 895.68294
 3 424.97329 2.3052877e-09 0.97488086 70.340323 0.022658482 0.11335557  0.10743877 0.72371305 3.1377906 -22.569411 -22.569411 895.08539 895.08539
 1 422.51824 2.2568628e-09 0.97481376 69.828832 0.022702731 0.11514151 0.096025667 0.71589724 3.1165608 -22.569411 -22.569411 890.17531 890.17531
 7 422.41168 2.2363899e-09 0.97355763 69.516069 0.022673609 0.11582652 0.090430244  0.7119778  3.107448 -22.569411 -22.569411 889.96219 889.96219
 5 424.90499  2.183224e-09 0.97138685 69.263292 0.022641352 0.11644646 0.076657541 0.70864668 3.0833878 -22.569411 -22.569411 894.94881 894.94881
 1 424.93694 2.1604474e-09 0.96659044 68.713389 0.022633912 0.11762796 0.069549921  0.7014781 3.0729004 -22.569411 -22.569411 895.01269 895.01269
 5 425.19044 2.1560325e-09 0.96642536 68.704412 0.022624459 0.11765011 0.068400673 0.70137319 3.0708548 -22.569411 -22.569411 895.51971 895.51971
 6 424.85757 2.1747937e-09 0.96621975 68.654033 0.022538288 0.11749753 0.072764073 0.70144131 3.0795189 -22.569411 -22.569411 894.85396 894.85396
 3  421.1676 2.2322999e-09 0.97254633 69.137445 0.022449689 0.11598709 0.089303186 0.70894706 3.1056175 -22.569411 -22.569411 887.47402 887.47402
 1 422.52925 2.2024631e-09  0.9715762 68.896961 0.022350523 0.11651117 0.081925156  0.7060165 3.0921614 -22.569411 -22.569411 890.19733 890.19733
 7 423.05242  2.206374e-09 0.97123666 68.949566 0.022352852 0.11626574 0.083130831 0.70697628 3.0939355 -22.569411 -22.569411 891.24366 891.24366
 2 423.13413 2.2316861e-09 0.97173338 69.165623 0.022399087 0.11570446 0.089613645 0.70988073 3.1053425 -22.569411 -22.569411 891.40708 891.40708
14 422.84382 2.2177519e-09 0.97189446 69.313716  0.02248758  0.1155787 0.086671399 0.71119668 3.0990791 -22.569411 -22.569411 890.82645 890.82645
 1 422.32239 2.2435317e-09 0.97257536 69.467813 0.022526802 0.11524758 0.092916416 0.71308142 3.1106364 -22.569411 -22.569411 889.78361 889.78361
 7 422.46313 2.2664852e-09 0.97172574 69.201983 0.022490249 0.11591363 0.097556691 0.70955838 3.1208154 -22.569411 -22.569411 890.06508 890.06508
 4 422.24278 2.2042968e-09 0.96955445 68.658595 0.022506181 0.11721544  0.08216797 0.70214749 3.0929937 -22.569411 -22.569411 889.62438 889.62438
 4 422.27902 2.2044952e-09 0.96957111  68.66496 0.022506903 0.11720178 0.082237163 0.70223014 3.0930836 -22.569411 -22.569411 889.69687 889.69687
 4 422.25548 2.1720416e-09 0.97025199 68.567836  0.02238219 0.11732827 0.074481486 0.70138221 3.0782526 -22.569411 -22.569411 889.64978 889.64978
 8 422.31944 2.1747436e-09 0.96905132 68.417398 0.022356757 0.11764501 0.074471584 0.69944521 3.0794959 -22.569411 -22.569411  889.7777  889.7777
 3 422.10636 2.1944188e-09 0.96939952 68.515595 0.022363727 0.11733955 0.079350088 0.70094198 3.0885023 -22.569411 -22.569411 889.35155 889.35155
 4 422.07174 2.1948918e-09 0.96948434 68.526722 0.022363813 0.11731522 0.079484443  0.7010907 3.0887178 -22.569411 -22.569411  889.2823  889.2823
10  421.9816  2.206759e-09 0.97004619 68.579798 0.022365726  0.1171695 0.082540926 0.70185895   3.09411 -22.569411 -22.569411 889.10203 889.10203
 1 421.97094 2.2570372e-09 0.97148766  69.01991 0.022464093 0.11654616 0.094619912 0.70675109 3.1166381 -22.569411 -22.569411  889.0807  889.0807
 1 421.99413 2.2419017e-09 0.97153437  68.99366 0.022452543  0.1166205 0.091088988 0.70639601 3.1099096 -22.569411 -22.569411 889.12707 889.12707
 3 423.56731 2.2633573e-09 0.97239956 69.269993  0.02239101 0.11580476 0.096440057 0.71056212 3.1194343 -22.569411 -22.569411 892.27344 892.27344
 5 423.34325 2.2523628e-09 0.97229006  69.20221 0.022377589 0.11595349 0.093734323 0.70971229 3.1145649 -22.569411 -22.569411 891.82533 891.82533
 3 424.98524   2.29011e-09 0.97304335 69.240779 0.022346774 0.11588544  0.10247796 0.71024182  3.131185 -22.569411 -22.569411 895.10929 895.10929
 8 424.67435 2.2305727e-09 0.96776141 68.678333 0.022492445  0.1178304 0.086184046   0.701044 3.1048435 -22.569411 -22.569411 894.48752 894.48752
 3 423.76463 2.2428464e-09 0.96565208 68.442108 0.022562073 0.11836462 0.088477245  0.6976877 3.1103309 -22.569411 -22.569411 892.66808 892.66808
 4 423.23561 2.2396231e-09 0.96578828 68.351681 0.022555918 0.11858501 0.087510391  0.6964287 3.1088927 -22.569411 -22.569411 891.61004 891.61004
 7 423.01125 2.2516069e-09 0.96704569 68.574135 0.022553697 0.11806743 0.090781813 0.69950047 3.1142292 -22.569411 -22.569411 891.16133 891.16133
11 423.66603 2.2545438e-09 0.96710031  68.54873 0.022494172 0.11808017 0.091284576 0.69937726 3.1155327 -22.569411 -22.569411 892.47089 892.47089
 2 423.64483 2.2530615e-09 0.96777386 68.658592  0.02249191 0.11781587 0.091235746 0.70090403  3.114875 -22.569411 -22.569411 892.42849 892.42849
 2 423.66501 2.2509251e-09  0.9672373  68.50667 0.022484834 0.11818247 0.090403933 0.69880992 3.1139264 -22.569411 -22.569411 892.46884 892.46884
 2 424.22953 2.3146726e-09 0.96892922 68.882638  0.02255994 0.11714602  0.10653468  0.7041149 3.1418533 -22.569411 -22.569411 893.59789 893.59789
 2 423.78888 2.1486156e-09  0.9662641 68.230779 0.022490916 0.11831325 0.066630058 0.69607529 3.0674088 -22.569411 -22.569411 892.71658 892.71658
 1 423.77604  2.151679e-09 0.96644893 68.264102 0.022494726 0.11824278 0.067412223 0.69651499 3.0688336 -22.569411 -22.569411 892.69091 892.69091
 7 423.43423 2.1504559e-09 0.96869808 68.715109 0.022604678 0.11727654 0.068868467 0.70229921  3.068265 -22.569411 -22.569411 892.00729 892.00729
 7 424.07608 2.1298487e-09   0.970025 68.943409 0.022624705 0.11674338 0.064902832 0.70534713  3.058636 -22.569411 -22.569411 893.29099 893.29099
 6 423.96642 2.1846529e-09 0.97013199 69.244058 0.022629964 0.11585952 0.078290556  0.7097327 3.0840421 -22.569411 -22.569411 893.07167 893.07167
 1 424.05981 2.1725228e-09 0.97034182  69.20877 0.022614241 0.11590785 0.075498517 0.70936855 3.0784742 -22.569411 -22.569411 893.25844 893.25844
 9 422.12344 2.2003633e-09 0.97025184 69.013295 0.022571891 0.11642759 0.081707167 0.70671749 3.0912076 -22.569411 -22.569411 889.38571 889.38571
 2  422.1103 2.2001711e-09 0.97023901  69.00403 0.022570073 0.11644867  0.08165119 0.70659829 3.0911202 -22.569411 -22.569411 889.35942 889.35942
 2 423.08277 2.1964186e-09 0.97244319 69.089281 0.022590558 0.11617971 0.081576763 0.70784246 3.0894132 -22.569411 -22.569411 891.30436 891.30436
11 423.59011 2.1573457e-09 0.96843601 68.283233 0.022478695 0.11793463 0.070391586 0.69738031 3.0714637 -22.569411 -22.569411 892.31903 892.31903
 8 423.40522 2.2256764e-09  0.9740201 69.289919 0.022580274 0.11571649 0.088443544 0.71051822  3.102646 -22.569411 -22.569411 891.94927 891.94927
 6 422.24323 2.2074822e-09 0.97549137 69.393083 0.022497875 0.11535439 0.085207882 0.71230138 3.0944377 -22.569411 -22.569411 889.62528 889.62528
 5 421.88568  2.308386e-09  0.9760751  69.53872 0.022500454 0.11528659  0.10803411 0.71364005 3.1391337 -22.569411 -22.569411 888.91018 888.91018
 1 421.88924 2.2877199e-09 0.97741649 69.694338 0.022480088 0.11481346  0.10378082 0.71593343 3.1301407 -22.569411 -22.569411  888.9173  888.9173
 1 421.77288 2.3001482e-09 0.97768181 69.778307 0.022509627 0.11463143  0.10680215 0.71692988 3.1355586 -22.569411 -22.569411 888.68459 888.68459
12 421.68551 2.3068644e-09 0.97712115 69.685061 0.022483534 0.11482965  0.10789575 0.71581735 3.1384743 -22.569411 -22.569411 888.50985 888.50985
 2 422.85953 2.2969731e-09 0.97808487 69.618147 0.022450048 0.11491498  0.10581452 0.71516383 3.1341773 -22.569411 -22.569411 890.85787 890.85787
 1 424.65034 2.3137134e-09 0.97792791 69.637641 0.022589939 0.11509947  0.11035193 0.71465436 3.1414389 -22.569411 -22.569411  894.4395  894.4395
 2 424.46507 2.3050684e-09 0.97912205 69.876867 0.022621126 0.11451023  0.10902621 0.71774771 3.1376954 -22.569411 -22.569411 894.06896 894.06896
