#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_545_0004
      1     418.58428 2.2316409e-09 0.97489896 69.288978 0.022578467 0.11591453   0.0929991 0.71010161 3.1053222     -22.569411        -22.569411 882.30738                  882.30738
      5     418.84252 2.2447936e-09 0.97562506 69.376706 0.022587244  0.1157011 0.096348443 0.71125951 3.1111987     -22.569411        -22.569411 882.82386                  882.82386
      6     419.05878 2.2605548e-09 0.97550554 69.461879 0.022601126 0.11540651  0.10037726 0.71254895 3.1181954     -22.569411        -22.569411 883.25638                  883.25638
      6     419.85838 2.2993889e-09 0.97265053 69.618951 0.022744805  0.1152515  0.10818856 0.71386794 3.1352285     -22.569411        -22.569411 884.85559                  884.85559
      1     419.41917  2.287372e-09 0.97237716 69.466679 0.022713834 0.11557624  0.10501422  0.7120034 3.1299886     -22.569411        -22.569411 883.97716                  883.97716
      4     418.65622 2.3092041e-09 0.97311472  69.54596 0.022688592 0.11546595  0.11027962 0.71293985  3.139488     -22.569411        -22.569411 882.45125                  882.45125
     14     418.24047 2.3042287e-09 0.97301813 69.439031 0.022654609 0.11563939  0.10894889 0.71176587 3.1373311     -22.569411        -22.569411 881.61976                  881.61976
      4     418.48985 2.2953835e-09 0.97240113 69.593755 0.022711596 0.11538737  0.10674738 0.71344875  3.133485     -22.569411        -22.569411 882.11851                  882.11851
      4     418.38785 2.2877184e-09 0.97257432 69.592578 0.022696804  0.1153754  0.10492146 0.71349431 3.1301401     -22.569411        -22.569411 881.91453                  881.91453
      6     418.38287 2.3382499e-09 0.97703831 70.177703 0.022595094 0.11373364  0.11838053 0.72179214 3.1519878     -22.569411        -22.569411 881.90456                  881.90456
      7     419.26905 2.2432015e-09 0.97346845 69.271956 0.022542488 0.11570817 0.095937868 0.71046414 3.1104892     -22.569411        -22.569411 883.67693                  883.67693
      2     418.57603 2.2563419e-09 0.97227032 69.344193 0.022525049  0.1156342 0.098175065 0.71125714   3.11633     -22.569411        -22.569411 882.29089                  882.29089
      6     417.92369 2.2511753e-09 0.97235347  69.43657 0.022578827 0.11550133 0.096824745 0.71218895 3.1140375     -22.569411        -22.569411 880.98619                  880.98619
      2     418.94789 2.2710135e-09 0.97383526  70.01466 0.022757211 0.11468953  0.10188204 0.71821421 3.1228113     -22.569411        -22.569411 883.03459                  883.03459
     16     418.86662 2.2638929e-09 0.97354662 69.759527 0.022685336 0.11530315  0.09942764 0.71503604 3.1196709     -22.569411        -22.569411 882.87207                  882.87207
      1     419.97346 2.2857643e-09 0.97896719 70.538332  0.02267451 0.11338806  0.10720138  0.7251645 3.1292856     -22.569411        -22.569411 885.08575                  885.08575
      2     419.86037 2.2850383e-09 0.97874696 70.481164 0.022664756  0.1135133  0.10689433   0.724486 3.1289679     -22.569411        -22.569411 884.85956                  884.85956
      2     420.80267 2.2938538e-09 0.97856304 70.493745 0.022664317  0.1132502  0.10985464 0.72511464 3.1328184     -22.569411        -22.569411 886.74417                  886.74417
      8     420.73591 2.2982911e-09 0.97761585 70.347305 0.022710897 0.11370706  0.11041778  0.7229517  3.134751     -22.569411        -22.569411 886.61065                  886.61065
